Algorithm;Timestamp;Elapsed Time;Run;Eval;min-c;max-c;d-c;max-d-stripes;Result;Best Result
subplex;2018-05-23 22:24:19.350963;419.89415764808655;3;1;0.2959544322036606;0.665023962215735;0.45776060374911276;1.0607868789216264;78.0;78.0
subplex;2018-05-23 22:30:55.917054;816.4602491855621;3;2;0.40845443220366057;0.665023962215735;0.45776060374911276;1.0607868789216264;70.0;78.0
subplex;2018-05-23 22:37:28.703286;1209.2464809417725;3;3;0.2959544322036606;0.815023962215735;0.45776060374911276;1.0607868789216264;66.0;78.0
subplex;2018-05-23 22:44:07.144236;1607.6874315738678;3;4;0.4084544322036606;0.515023962215735;0.45776060374911276;1.0607868789216264;70.0;78.0
subplex;2018-05-23 22:50:50.616900;2011.1600954532623;3;5;0.3803294322036606;0.590023962215735;0.45776060374911276;1.0607868789216264;76.0;78.0
subplex;2018-05-23 22:57:55.138460;2435.681655406952;3;6;0.2678294322036607;0.590023962215735;0.45776060374911276;1.0607868789216264;77.0;78.0
subplex;2018-05-23 23:04:49.548328;2850.091523170471;3;7;0.1834544322036606;0.665023962215735;0.45776060374911276;1.0607868789216264;78.0;78.0
subplex;2018-05-23 23:11:32.226041;3252.7692358493805;3;8;0.2115794322036605;0.740023962215735;0.45776060374911276;1.0607868789216264;69.0;78.0
subplex;2018-05-23 23:18:44.134857;3684.6780524253845;3;9;0.25376693220366064;0.627523962215735;0.45776060374911276;1.0607868789216264;85.0;85.0
subplex;2018-05-23 23:25:37.184263;4097.72745847702;3;10;0.36626693220366063;0.6275239622157349;0.45776060374911276;1.0607868789216264;78.0;85.0
subplex;2018-05-23 23:32:52.343836;4532.887031555176;3;11;0.2291575572036606;0.655648962215735;0.45776060374911276;1.0607868789216264;80.0;85.0
subplex;2018-05-23 23:40:19.923372;4980.466567516327;3;12;0.18697005720366067;0.618148962215735;0.45776060374911276;1.0607868789216264;91.0;91.0
subplex;2018-05-23 23:47:17.504187;5398.047381639481;3;13;0.1324778697036607;0.594711462215735;0.45776060374911276;1.0607868789216264;83.0;91.0
subplex;2018-05-23 23:54:41.132727;5841.67592215538;3;14;0.2115794322036607;0.5900239622157349;0.45776060374911276;1.0607868789216264;86.0;91.0
subplex;2018-05-24 00:02:25.920115;6306.463310480118;3;15;0.14478255720366073;0.5806489622157348;0.45776060374911276;1.0607868789216264;92.0;92.0
