Algorithm;Timestamp;Elapsed Time;Run;Eval;min-c;max-c;d-c;max-d-stripes;Result;Best Result
cobyla;2018-05-22 19:40:02.670334;422.70671582221985;3;1;0.2959544322036606;0.665023962215735;0.45776060374911276;1.0607868789216266;79.0;79.0
cobyla;2018-05-22 19:46:46.299937;826.3363184928894;3;2;0.40845443220366057;0.665023962215735;0.45776060374911276;1.0607868789216266;69.0;79.0
cobyla;2018-05-22 19:53:25.771904;1225.8082852363586;3;3;0.2959544322036606;0.815023962215735;0.45776060374911276;1.0607868789216266;66.0;79.0
cobyla;2018-05-22 20:00:28.370915;1648.407296180725;3;4;0.2959544322036606;0.665023962215735;0.4894401509372782;1.0607868789216266;79.0;79.0
cobyla;2018-05-22 20:07:38.045897;2078.082278251648;3;5;0.2959544322036606;0.665023962215735;0.45776060374911276;1.0901967197304068;78.0;79.0
cobyla;2018-05-22 20:14:49.471555;2509.507936000824;3;6;0.22748911251551482;0.546350741422949;0.45776060374911276;1.0589970530078927;82.0;82.0
cobyla;2018-05-22 20:21:48.022957;2928.0593388080597;3;7;0.12340226424919307;0.6015487655126016;0.45776060374911276;1.056276006218737;83.0;83.0
cobyla;2018-05-22 20:29:54.588288;3414.6246695518494;3;8;0.08937319838410207;0.5469095536549375;0.45776060374911276;1.0515503363144558;99.0;99.0
cobyla;2018-05-22 20:38:01.765340;3901.8017208576202;3;9;0.09398368953911422;0.5453933781324204;0.45776060374911276;1.0368979092494301;95.0;99.0
cobyla;2018-05-22 20:46:08.442329;4388.478710174561;3;10;0.08937319838410207;0.5469095536549375;0.463135640967735;1.0515503363144558;99.0;99.0
cobyla;2018-05-22 20:53:04.743954;4804.780335426331;3;11;0.12874639676820415;0.5938191073098751;0.45776060374911276;1.0566196693074852;77.0;99.0
cobyla;2018-05-22 21:01:11.328128;5291.3645095825195;3;12;0.09164387403888478;0.5298660123950641;0.45776060374911276;1.051853627469718;96.0;99.0
cobyla;2018-05-22 21:08:10.050758;5710.087139368057;3;13;0.12874639676820415;0.5999750559239482;0.45776060374911276;1.0529784517160106;82.0;99.0
cobyla;2018-05-22 21:15:22.743749;6142.780130624771;3;14;0.08066926862185327;0.556003844145344;0.45776060374911276;1.051125806584283;83.0;99.0
cobyla;2018-05-22 21:23:12.168846;6612.205227851868;3;15;0.1324059471508789;0.5;0.45776060374911276;1.0538061461772312;94.0;99.0
