Algorithm;Timestamp;Elapsed Time;Run;Eval;min-c;max-c;d-c;max-d-stripes;Result;Best Result
bobyqa;2018-05-23 02:51:21.805279;421.98917150497437;3;1;0.2959544322036606;0.665023962215735;0.45776060374911276;1.0607868789216266;79.0;79.0
bobyqa;2018-05-23 02:58:06.198820;826.3827118873596;3;2;0.40845443220366057;0.665023962215735;0.45776060374911276;1.0607868789216266;69.0;79.0
bobyqa;2018-05-23 03:04:45.170161;1225.354053735733;3;3;0.2959544322036606;0.815023962215735;0.45776060374911276;1.0607868789216266;66.0;79.0
bobyqa;2018-05-23 03:11:47.283057;1647.4669494628906;3;4;0.2959544322036606;0.665023962215735;0.4894401509372782;1.0607868789216266;79.0;79.0
bobyqa;2018-05-23 03:18:56.395963;2076.5798552036285;3;5;0.2959544322036606;0.665023962215735;0.45776060374911276;1.0901967197304068;78.0;79.0
bobyqa;2018-05-23 03:25:50.353977;2490.537868976593;3;6;0.1834544322036606;0.665023962215735;0.45776060374911276;1.0607868789216266;78.0;79.0
bobyqa;2018-05-23 03:32:52.685935;2912.869827270508;3;7;0.2959544322036606;0.515023962215735;0.45776060374911276;1.0607868789216266;79.0;79.0
bobyqa;2018-05-23 03:39:54.360606;3334.5444984436035;3;8;0.2959544322036606;0.665023962215735;0.4260810565609473;1.0607868789216266;79.0;79.0
bobyqa;2018-05-23 03:46:52.147862;3752.3317544460297;3;9;0.2959544322036606;0.665023962215735;0.45776060374911276;1.0313770381128462;80.0;80.0
bobyqa;2018-05-23 03:54:02.870208;4183.0540997982025;3;10;0.2530988055847557;0.5908613947544464;0.45776060374911276;1.0083989868825145;81.0;81.0
bobyqa;2018-05-23 04:01:07.455141;4607.6390335559845;3;11;0.25942878363380967;0.6035654570459267;0.45776060374911276;1.037656399289509;82.0;82.0
bobyqa;2018-05-23 04:08:17.051882;5037.235773801804;3;12;0.2578086836158314;0.6013278578492194;0.45776060374911276;1.0465267309128492;83.0;83.0
bobyqa;2018-05-23 04:15:23.370381;5463.5542731285095;3;13;0.2602211605048648;0.6053562328423557;0.45776060374911276;1.0492885809922659;85.0;85.0
bobyqa;2018-05-23 04:22:33.372920;5893.5568125247955;3;14;0.26457501181712867;0.6124677843311923;0.45776060374911276;1.0516144698594967;85.0;85.0
bobyqa;2018-05-23 04:29:48.314329;6328.4982213974;3;15;0.24986111049780188;0.6011860445099265;0.45776060374911276;1.0484849628829231;80.0;85.0
