Algorithm;Timestamp;Elapsed Time;Run;Eval;min-c;max-c;d-c;max-d-stripes;Result;Best Result
cobyla;2018-05-22 21:30:14.705874;422.52140259742737;4;1;0.2959544322036606;0.665023962215735;0.45776060374911276;1.0607868789216266;79.0;79.0
cobyla;2018-05-22 21:36:59.613400;827.4289283752441;4;2;0.40845443220366057;0.665023962215735;0.45776060374911276;1.0607868789216266;69.0;79.0
cobyla;2018-05-22 21:43:38.007490;1225.8230185508728;4;3;0.2959544322036606;0.815023962215735;0.45776060374911276;1.0607868789216266;66.0;79.0
cobyla;2018-05-22 21:50:40.639101;1648.4546291828156;4;4;0.2959544322036606;0.665023962215735;0.4894401509372782;1.0607868789216266;79.0;79.0
cobyla;2018-05-22 21:57:49.455265;2077.270793914795;4;5;0.2959544322036606;0.665023962215735;0.45776060374911276;1.0901967197304068;78.0;79.0
cobyla;2018-05-22 22:05:01.316002;2509.1315305233;4;6;0.22748911251551482;0.546350741422949;0.45776060374911276;1.0589970530078927;82.0;82.0
cobyla;2018-05-22 22:11:59.837851;2927.6533794403076;4;7;0.12340226424919307;0.6015487655126016;0.45776060374911276;1.056276006218737;83.0;83.0
cobyla;2018-05-22 22:20:06.841605;3414.6571338176727;4;8;0.08937319838410207;0.5469095536549375;0.45776060374911276;1.0515503363144558;99.0;99.0
cobyla;2018-05-22 22:28:13.282128;3901.097656726837;4;9;0.09398368953911422;0.5453933781324204;0.45776060374911276;1.0368979092494301;95.0;99.0
cobyla;2018-05-22 22:36:19.959784;4387.775312423706;4;10;0.08937319838410207;0.5469095536549375;0.463135640967735;1.0515503363144558;99.0;99.0
cobyla;2018-05-22 22:43:16.478085;4804.293613433838;4;11;0.12874639676820415;0.5938191073098751;0.45776060374911276;1.0566196693074852;77.0;99.0
cobyla;2018-05-22 22:51:22.045693;5289.861221313477;4;12;0.09164387403888478;0.5298660123950641;0.45776060374911276;1.051853627469718;96.0;99.0
cobyla;2018-05-22 22:58:21.377605;5709.193133831024;4;13;0.12874639676820415;0.5999750559239482;0.45776060374911276;1.0529784517160106;82.0;99.0
cobyla;2018-05-22 23:05:32.303512;6140.119040727615;4;14;0.08066926862185327;0.556003844145344;0.45776060374911276;1.051125806584283;83.0;99.0
cobyla;2018-05-22 23:13:21.806600;6609.622128009796;4;15;0.1324059471508789;0.5;0.45776060374911276;1.0538061461772312;94.0;99.0
