Algorithm,Timestamp,Elapsed Time,Curr Run,Curr Eval,min-c,max-c,d-c,max-d-stripes,sUDI
BOBYQA,2019-03-23 19:31:08.075019,305.2039077281952,1,1,0.2959544322036606,0.665023962215735,0.45776060374911276,1.0607868789216266,79.0
BOBYQA,2019-03-23 19:36:00.317529,597.4464178085327,1,2,0.40845443220366057,0.665023962215735,0.45776060374911276,1.0607868789216266,69.0
BOBYQA,2019-03-23 19:40:49.014520,886.143408536911,1,3,0.2959544322036606,0.815023962215735,0.45776060374911276,1.0607868789216266,66.0
BOBYQA,2019-03-23 19:45:54.420079,1191.5489678382874,1,4,0.2959544322036606,0.665023962215735,0.4894401509372782,1.0607868789216266,79.0
BOBYQA,2019-03-23 19:51:04.347282,1501.4761700630188,1,5,0.2959544322036606,0.665023962215735,0.45776060374911276,1.0901967197304068,78.0
BOBYQA,2019-03-23 19:56:04.364229,1801.4931173324585,1,6,0.1834544322036606,0.665023962215735,0.45776060374911276,1.0607868789216266,78.0
BOBYQA,2019-03-23 20:01:09.164885,2106.2937729358673,1,7,0.2959544322036606,0.515023962215735,0.45776060374911276,1.0607868789216266,79.0
BOBYQA,2019-03-23 20:06:14.500621,2411.6295092105865,1,8,0.2959544322036606,0.665023962215735,0.4260810565609473,1.0607868789216266,79.0
BOBYQA,2019-03-23 20:11:22.685239,2719.8141272068024,1,9,0.2959544322036606,0.665023962215735,0.45776060374911276,1.0313770381128466,79.0
BOBYQA,2019-03-23 20:16:36.608779,3033.7376670837402,1,10,0.2499317049309333,0.5900239622157349,0.45776060374911276,1.0460819585172365,84.0
BOBYQA,2019-03-23 20:22:02.644929,3359.7738168239594,1,11,0.1844351929703693,0.5,0.45776060374911276,1.0048003134589336,89.0
BOBYQA,2019-03-23 20:27:37.462132,3694.591020345688,1,12,0.13294949814832685,0.5,0.45776060374911276,0.9544061911173657,94.0
BOBYQA,2019-03-23 20:33:36.575488,4053.704376220703,1,13,0.07186473541517235,0.5,0.45776060374911276,0.8843879371999893,96.0
BOBYQA,2019-03-23 20:39:32.901469,4410.030357599258,1,14,0.07876322322031754,0.5,0.45776060374911276,0.8939729120868826,96.0
BOBYQA,2019-03-23 20:45:22.460210,4759.589097976685,1,15,0.09349657523276209,0.5233672922732141,0.45776060374911276,0.8833443127177728,95.0
