Algorithm,Timestamp,Elapsed Time,Curr Run,Curr Eval,min-c,max-c,d-c,max-d-stripes,sUDI
COBYLA,2019-03-23 22:09:49.279368,305.4719605445862,1,1,0.2959544322036606,0.665023962215735,0.45776060374911276,1.0607868789216266,79.0
COBYLA,2019-03-23 22:14:42.196498,598.3890900611877,1,2,0.40845443220366057,0.665023962215735,0.45776060374911276,1.0607868789216266,69.0
COBYLA,2019-03-23 22:19:30.862229,887.0548210144043,1,3,0.2959544322036606,0.815023962215735,0.45776060374911276,1.0607868789216266,66.0
COBYLA,2019-03-23 22:24:36.050392,1192.2429840564728,1,4,0.2959544322036606,0.665023962215735,0.4894401509372782,1.0607868789216266,79.0
COBYLA,2019-03-23 22:29:45.999094,1502.191686630249,1,5,0.2959544322036606,0.665023962215735,0.45776060374911276,1.0901967197304068,78.0
COBYLA,2019-03-23 22:35:00.979373,1817.1719658374786,1,6,0.22748911251551482,0.546350741422949,0.45776060374911276,1.058997053007893,82.0
COBYLA,2019-03-23 22:40:02.371261,2118.563853263855,1,7,0.12340226424919307,0.6015487655126016,0.45776060374911276,1.0562760062187373,83.0
COBYLA,2019-03-23 22:45:59.913691,2476.106283903122,1,8,0.08937319838410207,0.5469095536549375,0.45776060374911276,1.051550336314456,99.0
COBYLA,2019-03-23 22:51:47.531690,2823.724282503128,1,9,0.09398368953911422,0.5453933781324204,0.45776060374911276,1.0368979092494306,95.0
COBYLA,2019-03-23 22:57:44.987727,3181.180319547653,1,10,0.08937319838410207,0.5469095536549375,0.463135640967735,1.051550336314456,99.0
COBYLA,2019-03-23 23:02:46.901302,3483.0938942432404,1,11,0.12874639676820415,0.5938191073098751,0.45776060374911276,1.0566196693074854,77.0
COBYLA,2019-03-23 23:08:36.793708,3832.9863007068634,1,12,0.09164387403888478,0.5298660123950641,0.45776060374911276,1.0518536274697186,95.0
COBYLA,2019-03-23 23:13:37.308114,4133.50070643425,1,13,0.12874639676820415,0.6004019664619252,0.45776060374911276,1.0520895699332382,82.0
COBYLA,2019-03-23 23:18:48.885558,4445.078150272369,1,14,0.08059642417355402,0.5559271250004609,0.45776060374911276,1.0511236689326149,84.0
COBYLA,2019-03-23 23:24:26.505657,4782.698249101639,1,15,0.13235436679892082,0.5,0.45776060374911276,1.0538723787392683,95.0
