Algorithm;Timestamp;Elapsed Time;Run;Eval;min-c;max-c;d-c;max-d-stripes;Result;Best Result
nelder-mead;2018-05-22 10:25:12.219990;423.4879958629608;2;1;0.2959544322036606;0.665023962215735;0.45776060374911276;1.0607868789216264;78.0;78.0
nelder-mead;2018-05-22 10:31:54.458765;825.7267708778381;2;2;0.40845443220366057;0.665023962215735;0.45776060374911276;1.0607868789216264;70.0;78.0
nelder-mead;2018-05-22 10:38:28.649129;1219.9171347618103;2;3;0.2959544322036606;0.815023962215735;0.45776060374911276;1.0607868789216264;66.0;78.0
nelder-mead;2018-05-22 10:45:28.871220;1640.1392261981964;2;4;0.2959544322036606;0.665023962215735;0.4894401509372782;1.0607868789216264;78.0;78.0
nelder-mead;2018-05-22 10:52:33.264644;2064.532650232315;2;5;0.2959544322036606;0.665023962215735;0.4894401509372782;1.0901967197304065;79.0;79.0
nelder-mead;2018-05-22 10:59:26.923606;2478.1916115283966;2;6;0.3522044322036605;0.515023962215735;0.4894401509372782;1.0754917993260165;78.0;79.0
nelder-mead;2018-05-22 11:06:50.116306;2921.384312391281;2;7;0.21157943220366054;0.590023962215735;0.5;1.0828442595282115;86.0;86.0
nelder-mead;2018-05-22 11:14:50.291505;3401.559510946274;2;8;0.11314193220366053;0.5525239622157351;0.5;1.093872949831504;98.0;98.0
nelder-mead;2018-05-22 11:22:07.359319;3838.6273255348206;2;9;0.2326731822036605;0.5337739622157349;0.4788803018745563;1.0993872949831505;83.0;98.0
nelder-mead;2018-05-22 11:29:07.946524;4259.214530467987;2;10;0.11665755720366061;0.6931489622157351;0.4736003773431955;1.0966301224073272;83.0;98.0
nelder-mead;2018-05-22 11:37:18.998717;4750.266722679138;2;11;0.08325911970366051;0.5572114622157349;0.5;1.1;98.0;98.0
nelder-mead;2018-05-22 11:45:46.236542;5257.5045483112335;2;12;0.05;0.5033052122157351;0.4868001886715977;1.1;99.0;99.0
nelder-mead;2018-05-22 11:54:13.413735;5764.68174123764;2;13;0.05;0.5;0.4854802075387574;1.1;99.0;99.0
nelder-mead;2018-05-22 12:01:24.245414;6195.5134201049805;2;14;0.05;0.6193208372157353;0.5;1.095864241136265;85.0;99.0
nelder-mead;2018-05-22 12:09:52.922787;6704.190793275833;2;15;0.05;0.5;0.5;1.0982384730765573;98.0;99.0
