Algorithm,Timestamp,Elapsed Time,Curr Run,Curr Eval,min-c,max-c,d-c,max-d-stripes,sUDI
COBYLA,2019-03-24 10:12:44.180990,243.50475883483887,2,1,0.055253309,0.50004453,0.054341644,0.01046049,7.000000000000001
COBYLA,2019-03-24 10:16:51.977417,491.30118584632874,2,2,0.05919329075,0.50004453,0.054341644,0.01046049,8.0
COBYLA,2019-03-24 10:21:02.505578,741.8293466567993,2,3,0.05919329075,0.5000779275,0.054341644,0.01046049,11.0
COBYLA,2019-03-24 10:25:12.733660,992.0574293136597,2,4,0.05919329075,0.5000779275,0.057597877000000006,0.01046049,11.0
COBYLA,2019-03-24 10:29:25.243164,1244.5669333934784,2,5,0.05919329075,0.5000779275,0.054341644,0.018305857499999998,8.0
COBYLA,2019-03-24 10:33:31.219617,1490.5433859825134,2,6,0.06009718455461287,0.5001009132359159,0.054341644,0.0050609377725097365,6.0
COBYLA,2019-03-24 10:37:32.463565,1731.787333726883,2,7,0.059645237652306435,0.500089420367958,0.054341644,0.007760713886254869,5.0
COBYLA,2019-03-24 10:41:40.480428,1979.8041965961456,2,8,0.05927959359597148,0.5000754150141171,0.054341644,0.01046049,11.0
COBYLA,2019-03-24 10:45:46.307455,2225.631224155426,2,9,0.05730913054350199,0.5000732772231264,0.054341644,0.01011653382742342,5.0
COBYLA,2019-03-24 10:49:57.257469,2476.5812377929688,2,10,0.05916478113179054,0.5000821150950515,0.054341644,0.011144580422921222,8.0
COBYLA,2019-03-24 10:54:07.654449,2726.9782180786133,2,11,0.06044993657378271,0.5000650718697223,0.054341644,0.010540200932346016,9.0
COBYLA,2019-03-24 10:58:17.215227,2976.5389964580536,2,12,0.05938174868174135,0.5000807480014973,0.054341644,0.0122679894919072,8.0
COBYLA,2019-03-24 11:02:27.421029,3226.744798183441,2,13,0.05919329075,0.5000779275,0.05472666782154825,0.01046049,11.0
COBYLA,2019-03-24 11:06:37.226288,3476.5500571727753,2,14,0.05975790979213456,0.5000712199095658,0.054341644,0.010144083784038532,10.0
COBYLA,2019-03-24 11:10:44.101228,3723.4249968528748,2,15,0.05936372125505272,0.5000803179812815,0.054341644,0.009731645526506747,4.0
