Algorithm,Timestamp,Elapsed Time,Curr Run,Curr Eval,min-c,max-c,d-c,max-d-stripes,sUDI
NMS,2019-03-24 00:48:10.344004,242.0558397769928,1,1,0.055253309,0.50004453,0.054341644,0.01046049,7.000000000000001
NMS,2019-03-24 00:52:18.285496,489.9973318576813,1,2,0.05919329075,0.50004453,0.054341644,0.01046049,8.0
NMS,2019-03-24 00:56:28.356786,740.068621635437,1,3,0.05919329075,0.5000779275,0.054341644,0.01046049,11.0
NMS,2019-03-24 01:00:38.573193,990.2850291728973,1,4,0.05919329075,0.5000779275,0.057597877,0.01046049,11.0
NMS,2019-03-24 01:04:51.166509,1242.8783445358276,1,5,0.05919329075,0.5000779275,0.057597877,0.018305857499999998,8.0
NMS,2019-03-24 01:09:02.896900,1494.6087357997894,1,6,0.0631332725,0.5000946262499999,0.057597877,0.014383173749999995,9.0
NMS,2019-03-24 01:13:06.404800,1738.116635799408,1,7,0.061163281624999996,0.500069578125,0.054341644,0.004576464375000002,6.0
NMS,2019-03-24 01:17:15.189334,1986.901169538498,1,8,0.05968578846875,0.50007584015625,0.05678381875,0.014873509218749999,9.0
NMS,2019-03-24 01:21:33.279674,2244.9915096759796,1,9,0.061409530484375,0.5001186307031249,0.058818964375,0.014628341484374998,15.0
NMS,2019-03-24 01:25:53.217895,2504.9297308921814,1,10,0.06251765035156251,0.5001556810546873,0.061057624562499996,0.016712267226562497,15.0
NMS,2019-03-24 01:30:03.180413,2754.8922486305237,1,11,0.061778903773437505,0.5001087158203126,0.05739436243749999,0.0100927383984375,5.0
NMS,2019-03-24 01:34:13.865936,3005.5777711868286,1,12,0.06020906729492188,0.5000840590722656,0.056936454671875,0.013678316513671875,9.0
NMS,2019-03-24 01:38:25.297849,3257.009685277939,1,13,0.0622714014921875,0.5001066284765624,0.0582084206875,0.014505757617187497,9.0
NMS,2019-03-24 01:42:34.693415,3506.405251264572,1,14,0.0603014106171875,0.5000982791015625,0.0565803041875,0.012544415742187499,8.0
NMS,2019-03-24 01:46:43.797374,3755.509209871292,1,15,0.0603014106171875,0.5000982791015625,0.0582084206875,0.012544415742187499,8.0
