Algorithm;Timestamp;Elapsed Time;Run;Eval;min-c;max-c;d-c;max-d-stripes;Result;Best Result
bobyqa;2018-05-28 10:39:43.680517;426.6116840839386;1;1;0.2959544322036606;0.665023962215735;0.45776060374911276;1.0607868789216266;79.0;79.0
bobyqa;2018-05-28 10:46:30.496067;833.4272344112396;1;2;0.40845443220366057;0.665023962215735;0.45776060374911276;1.0607868789216266;69.0;79.0
bobyqa;2018-05-28 10:53:12.874411;1235.8055782318115;1;3;0.2959544322036606;0.815023962215735;0.45776060374911276;1.0607868789216266;66.0;79.0
bobyqa;2018-05-28 11:00:19.671958;1662.603125333786;1;4;0.2959544322036606;0.665023962215735;0.4894401509372782;1.0607868789216266;79.0;79.0
bobyqa;2018-05-28 11:07:31.750766;2094.681933403015;1;5;0.2959544322036606;0.665023962215735;0.45776060374911276;1.0901967197304068;78.0;79.0
bobyqa;2018-05-28 11:14:29.798297;2512.7294647693634;1;6;0.1834544322036606;0.665023962215735;0.45776060374911276;1.0607868789216266;78.0;79.0
bobyqa;2018-05-28 11:21:36.050885;2938.982052564621;1;7;0.2959544322036606;0.515023962215735;0.45776060374911276;1.0607868789216266;79.0;79.0
bobyqa;2018-05-28 11:28:43.239055;3366.1702225208282;1;8;0.2959544322036606;0.665023962215735;0.4260810565609473;1.0607868789216266;79.0;79.0
bobyqa;2018-05-28 11:35:46.786597;3789.7177646160126;1;9;0.2959544322036606;0.665023962215735;0.45776060374911276;1.0313770381128462;80.0;80.0
bobyqa;2018-05-28 11:43:00.257850;4223.189017295837;1;10;0.2530988055847557;0.5908613947544464;0.45776060374911276;1.0083989868825145;81.0;81.0
bobyqa;2018-05-28 11:50:05.039767;4647.970934152603;1;11;0.25942878363380967;0.6035654570459267;0.45776060374911276;1.037656399289509;82.0;82.0
bobyqa;2018-05-28 11:57:16.071696;5079.002863645554;1;12;0.2578086836158314;0.6013278578492194;0.45776060374911276;1.0465267309128492;83.0;83.0
bobyqa;2018-05-28 12:04:26.447374;5509.378541231155;1;13;0.2602211605048648;0.6053562328423557;0.45776060374911276;1.0492885809922659;85.0;85.0
bobyqa;2018-05-28 12:11:37.749285;5940.680452823639;1;14;0.26457501181712867;0.6124677843311923;0.45776060374911276;1.0516144698594967;85.0;85.0
bobyqa;2018-05-28 12:18:51.205653;6374.136820077896;1;15;0.24986111049780188;0.6011860445099265;0.45776060374911276;1.0484849628829231;80.0;85.0
