Algorithm,Timestamp,Elapsed Time,Curr Run,Curr Eval,min-c,max-c,d-c,max-d-stripes,sUDI
COBYLA,2019-03-23 23:29:31.381976,304.8605659008026,2,1,0.2959544322036606,0.665023962215735,0.45776060374911276,1.0607868789216266,79.0
COBYLA,2019-03-23 23:34:23.593252,597.0718414783478,2,2,0.40845443220366057,0.665023962215735,0.45776060374911276,1.0607868789216266,69.0
COBYLA,2019-03-23 23:39:12.206846,885.6854360103607,2,3,0.2959544322036606,0.815023962215735,0.45776060374911276,1.0607868789216266,66.0
COBYLA,2019-03-23 23:44:17.246211,1190.724800825119,2,4,0.2959544322036606,0.665023962215735,0.4894401509372782,1.0607868789216266,79.0
COBYLA,2019-03-23 23:49:27.276278,1500.7548677921295,2,5,0.2959544322036606,0.665023962215735,0.45776060374911276,1.0901967197304068,78.0
COBYLA,2019-03-23 23:54:41.933567,1815.4121568202972,2,6,0.22748911251551482,0.546350741422949,0.45776060374911276,1.058997053007893,82.0
COBYLA,2019-03-23 23:59:43.185471,2116.664060354233,2,7,0.12340226424919307,0.6015487655126016,0.45776060374911276,1.0562760062187373,83.0
COBYLA,2019-03-24 00:05:40.104475,2473.583065032959,2,8,0.08937319838410207,0.5469095536549375,0.45776060374911276,1.051550336314456,99.0
COBYLA,2019-03-24 00:11:28.934417,2822.413006544113,2,9,0.09398368953911422,0.5453933781324204,0.45776060374911276,1.0368979092494306,95.0
COBYLA,2019-03-24 00:17:26.265202,3179.743791818619,2,10,0.08937319838410207,0.5469095536549375,0.463135640967735,1.051550336314456,99.0
COBYLA,2019-03-24 00:22:28.477899,3481.9564883708954,2,11,0.12874639676820415,0.5938191073098751,0.45776060374911276,1.0566196693074854,77.0
COBYLA,2019-03-24 00:28:19.220164,3832.6987538337708,2,12,0.09164387403888478,0.5298660123950641,0.45776060374911276,1.0518536274697186,95.0
COBYLA,2019-03-24 00:33:19.559278,4133.037867307663,2,13,0.12874639676820415,0.6004019664619252,0.45776060374911276,1.0520895699332382,82.0
COBYLA,2019-03-24 00:38:30.871804,4444.350394248962,2,14,0.08059642417355402,0.5559271250004609,0.45776060374911276,1.0511236689326149,84.0
COBYLA,2019-03-24 00:44:08.272419,4781.75100851059,2,15,0.13235436679892082,0.5,0.45776060374911276,1.0538723787392683,95.0
