Algorithm,Timestamp,Elapsed Time,Curr Run,Curr Eval,min-c,max-c,d-c,max-d-stripes,sUDI
Subplex,2019-03-23 15:40:35.304605,306.3204846382141,2,1,0.2959544322036606,0.665023962215735,0.45776060374911276,1.0607868789216266,79.0
Subplex,2019-03-23 15:45:28.199339,599.2152185440063,2,2,0.40845443220366057,0.665023962215735,0.45776060374911276,1.0607868789216266,69.0
Subplex,2019-03-23 15:50:17.322203,888.3380825519562,2,3,0.2959544322036606,0.815023962215735,0.45776060374911276,1.0607868789216266,66.0
Subplex,2019-03-23 15:55:07.194153,1178.2100331783295,2,4,0.4084544322036606,0.515023962215735,0.45776060374911276,1.0607868789216266,70.0
Subplex,2019-03-23 16:00:13.359830,1484.3757102489471,2,5,0.29595443220366063,0.5150239622157351,0.45776060374911276,1.0607868789216266,78.0
Subplex,2019-03-23 16:05:13.835424,1784.851303577423,2,6,0.18345443220366053,0.6650239622157351,0.45776060374911276,1.0607868789216266,78.0
Subplex,2019-03-23 16:10:29.705886,2100.7217655181885,2,7,0.23970443220366056,0.6275239622157351,0.45776060374911276,1.0607868789216266,86.0
Subplex,2019-03-23 16:15:25.903749,2396.919629096985,2,8,0.2397044322036605,0.777523962215735,0.45776060374911276,1.0607868789216266,75.0
Subplex,2019-03-23 16:20:27.700471,2698.7163512706757,2,9,0.2818919322036606,0.5806489622157351,0.45776060374911276,1.0607868789216266,82.0
Subplex,2019-03-23 16:25:41.813005,3012.828884601593,2,10,0.22564193220366058,0.5431489622157353,0.45776060374911276,1.0607868789216266,86.0
Subplex,2019-03-23 16:31:09.959036,3340.974915742874,2,11,0.18345443220366053,0.5900239622157353,0.45776060374911276,1.0607868789216266,89.0
Subplex,2019-03-23 16:36:11.298585,3642.3144648075104,2,12,0.1342356822036605,0.5947114622157353,0.45776060374911276,1.0607868789216266,74.0
Subplex,2019-03-23 16:41:47.435895,3978.4517753124237,2,13,0.16939193220366056,0.5056489622157354,0.45776060374911276,1.0607868789216266,89.0
Subplex,2019-03-23 16:47:30.241715,4321.257595300674,2,14,0.1272044322036605,0.5525239622157354,0.45776060374911276,1.0607868789216266,92.0
Subplex,2019-03-23 16:52:39.086393,4630.102272748947,2,15,0.07798568220366048,0.5572114622157355,0.45776060374911276,1.0607868789216266,82.0
