Algorithm,Timestamp,Elapsed Time,Curr Run,Curr Eval,min-c,max-c,d-c,max-d-stripes,sUDI
Subplex,2019-03-23 14:23:22.822001,306.1153402328491,1,1,0.2959544322036606,0.665023962215735,0.45776060374911276,1.0607868789216266,79.0
Subplex,2019-03-23 14:28:15.671268,598.9646067619324,1,2,0.40845443220366057,0.665023962215735,0.45776060374911276,1.0607868789216266,69.0
Subplex,2019-03-23 14:33:04.857021,888.1503603458405,1,3,0.2959544322036606,0.815023962215735,0.45776060374911276,1.0607868789216266,66.0
Subplex,2019-03-23 14:37:54.679863,1177.9732015132904,1,4,0.4084544322036606,0.515023962215735,0.45776060374911276,1.0607868789216266,70.0
Subplex,2019-03-23 14:43:01.322499,1484.6158373355865,1,5,0.29595443220366063,0.5150239622157351,0.45776060374911276,1.0607868789216266,78.0
Subplex,2019-03-23 14:48:01.769144,1785.0624823570251,1,6,0.18345443220366053,0.6650239622157351,0.45776060374911276,1.0607868789216266,78.0
Subplex,2019-03-23 14:53:17.542304,2100.8356425762177,1,7,0.23970443220366056,0.6275239622157351,0.45776060374911276,1.0607868789216266,86.0
Subplex,2019-03-23 14:58:13.694259,2396.987597465515,1,8,0.2397044322036605,0.777523962215735,0.45776060374911276,1.0607868789216266,75.0
Subplex,2019-03-23 15:03:15.681211,2698.974549293518,1,9,0.2818919322036606,0.5806489622157351,0.45776060374911276,1.0607868789216266,82.0
Subplex,2019-03-23 15:08:30.301688,3013.595026254654,1,10,0.22564193220366058,0.5431489622157353,0.45776060374911276,1.0607868789216266,86.0
Subplex,2019-03-23 15:13:59.002399,3342.2957372665405,1,11,0.18345443220366053,0.5900239622157353,0.45776060374911276,1.0607868789216266,89.0
Subplex,2019-03-23 15:19:00.005678,3643.2990171909332,1,12,0.1342356822036605,0.5947114622157353,0.45776060374911276,1.0607868789216266,74.0
Subplex,2019-03-23 15:24:35.830940,3979.124279022217,1,13,0.16939193220366056,0.5056489622157354,0.45776060374911276,1.0607868789216266,89.0
Subplex,2019-03-23 15:30:18.716104,4322.009442806244,1,14,0.1272044322036605,0.5525239622157354,0.45776060374911276,1.0607868789216266,92.0
Subplex,2019-03-23 15:35:28.968374,4632.261712551117,1,15,0.07798568220366048,0.5572114622157355,0.45776060374911276,1.0607868789216266,82.0
