Algorithm,Timestamp,Elapsed Time,Curr Run,Curr Eval,min-c,max-c,d-c,max-d-stripes,sUDI
DIRECT-L,2019-03-18 20:16:04.747009,14838.256017923355,1,50,0.275,0.6,0.07500000000000001,1.038888888888889,78.0
DIRECT-L,2019-03-18 20:20:59.063118,15132.57212638855,1,51,0.275,0.6,0.175,1.038888888888889,70.0
DIRECT-L,2019-03-18 20:25:52.998445,15426.507454156876,1,52,0.125,1.0,0.275,0.9166666666666666,69.0
DIRECT-L,2019-03-18 20:30:29.027424,15702.536432743073,1,53,0.425,1.0,0.275,0.9166666666666666,50.0
DIRECT-L,2019-03-18 20:35:10.126920,15983.635928869247,1,54,0.275,1.0,0.125,0.9166666666666666,56.99999999999999
DIRECT-L,2019-03-18 20:39:47.730152,16261.239160299301,1,55,0.275,1.0,0.425,0.9166666666666666,55.00000000000001
DIRECT-L,2019-03-18 20:45:01.801371,16575.310379743576,1,56,0.22500000000000003,0.6,0.07500000000000001,1.038888888888889,76.0
DIRECT-L,2019-03-18 20:50:12.783257,16886.29226541519,1,57,0.325,0.6,0.07500000000000001,1.038888888888889,79.0
DIRECT-L,2019-03-18 20:55:03.678605,17177.18761396408,1,58,0.125,1.0,0.125,0.9166666666666666,62.0
DIRECT-L,2019-03-18 20:59:54.587245,17468.096254348755,1,59,0.125,1.0,0.425,0.9166666666666666,62.0
DIRECT-L,2019-03-18 21:04:59.270122,17772.77913069725,1,60,0.3083333333333334,0.6,0.07500000000000001,1.038888888888889,79.0
DIRECT-L,2019-03-18 21:09:59.560210,18073.06921863556,1,61,0.3416666666666667,0.6,0.07500000000000001,1.038888888888889,78.0
DIRECT-L,2019-03-18 21:15:01.564823,18375.073831796646,1,62,0.325,0.5777777777777778,0.07500000000000001,1.038888888888889,65.0
DIRECT-L,2019-03-18 21:20:08.707677,18682.21668601036,1,63,0.325,0.6222222222222222,0.07500000000000001,1.038888888888889,75.0
DIRECT-L,2019-03-18 21:25:03.191237,18976.700246095657,1,64,0.325,0.6,0.05833333333333335,1.038888888888889,72.0
DIRECT-L,2019-03-18 21:30:07.351726,19280.860735177994,1,65,0.325,0.6,0.09166666666666667,1.038888888888889,78.0
