Algorithm;Timestamp;Elapsed Time;Run;Eval;min-c;max-c;d-c;max-d-stripes;Result;Best Result
RBF;2019-03-17 19:54:21.402804;297.57649779319763;1;1;0.1;0.9;0.44999999999999996;0.7333333333333334;66.0;66.0
RBF;2019-03-17 19:58:59.643562;575.8172554969788;1;2;0.15;0.9666666666666668;0.5;0.3666666666666667;50.0;66.0
RBF;2019-03-17 20:03:27.549421;843.7231142520905;1;3;0.2;1.0333333333333334;0.35;0.12222222222222223;40.0;66.0
RBF;2019-03-17 20:07:56.256137;1112.4298305511475;1;4;0.25;0.5666666666666667;0.2;0.24444444444444446;33.0;66.0
RBF;2019-03-17 20:12:40.428094;1396.60178732872;1;5;0.3;0.8333333333333334;0.3;0.6111111111111112;57.99999999999999;66.0
RBF;2019-03-17 20:17:14.672832;1670.8465254306793;1;6;0.35;1.1;0.4;0.9777777777777779;45.0;66.0
RBF;2019-03-17 20:22:15.450965;1971.6246581077576;1;7;0.4;0.6333333333333333;0.25;1.1;74.0;74.0
RBF;2019-03-17 20:26:59.600248;2255.7739412784576;1;8;0.44999999999999996;0.7;0.1;0.8555555555555556;60.0;74.0
RBF;2019-03-17 20:42:29.312749;456.6933162212372;1;1;0.1;1.1;0.44999999999999996;0.24444444444444446;40.0;40.0
RBF;2019-03-17 20:51:18.046636;278.24642038345337;1;1;0.1;1.1;0.1;0.8555555555555556;52.0;52.0
RBF;2019-03-17 20:55:51.018330;551.2181143760681;1;2;0.15;1.0333333333333334;0.15;0.48888888888888893;53.0;53.0
RBF;2019-03-17 21:00:11.269081;811.4688656330109;1;3;0.2;0.7666666666666667;0.25;0.12222222222222223;26.0;53.0
RBF;2019-03-17 21:04:51.990077;1092.1898612976074;1;4;0.25;0.9666666666666668;0.2;0.9777777777777779;51.0;53.0
RBF;2019-03-17 21:09:30.807666;1371.0074508190155;1;5;0.3;0.8333333333333334;0.3;0.6111111111111112;57.99999999999999;57.99999999999999
RBF;2019-03-17 21:14:01.121460;1641.3212444782257;1;6;0.35;0.7;0.4;0.24444444444444446;37.0;57.99999999999999
RBF;2019-03-17 21:18:43.302424;1923.502207994461;1;7;0.4;0.9;0.35;1.1;66.0;66.0
RBF;2019-03-17 21:23:25.085520;2205.2853050231934;1;8;0.44999999999999996;0.6333333333333333;0.44999999999999996;0.7333333333333334;59.0;66.0
RBF;2019-03-17 21:27:43.291728;2463.491512775421;1;9;0.5;0.5666666666666667;0.5;0.3666666666666667;27.0;66.0
RBF;2019-03-17 21:32:07.728678;2727.928462743759;1;10;0.24725218157759835;1.0771088028145412;0.46629840772649944;0.8503804526251083;38.0;66.0
RBF;2019-03-17 21:37:02.010689;3022.2104732990265;1;11;0.4137965893987597;0.6527353848021511;0.16003264379554044;1.0352633736413779;74.0;74.0
RBF;2019-03-17 21:41:32.402835;3292.602619409561;1;12;0.48729751452394365;0.8956322807758326;0.07878101283174983;0.9044083315499991;52.0;74.0
RBF;2019-03-17 21:46:33.854234;3594.054018974304;1;13;0.2558340087567482;0.545938009522208;0.2065234793560634;1.092087157569038;78.0;78.0
RBF;2019-03-17 21:51:37.505830;3897.7056143283844;1;14;0.06466819976936822;0.5091687226853792;0.07294223652929588;0.7497654546909822;70.0;78.0
RBF;2019-03-17 21:57:17.525829;4237.725613355637;1;15;0.15937797855021393;0.5383951890413737;0.4871073790615066;1.0328961303308972;93.0;93.0
RBF;2019-03-17 22:03:27.022671;4607.222455739975;1;16;0.05704795925444088;0.50857092946032;0.4776820850441675;1.05511992011297;99.0;99.0
RBF;2019-03-17 22:09:37.461716;4977.66150021553;1;17;0.06566973935026746;0.5073567843288381;0.45426472443640453;1.0655651338872205;96.0;99.0
RBF;2019-03-17 22:14:36.062328;5276.262112855911;1;18;0.06345495836699483;0.5073934477137958;0.41639632782858343;0.496932944834067;71.0;99.0
RBF;2019-03-17 22:19:47.105635;5587.305419683456;1;19;0.051174099035648325;0.5921553046039157;0.49200770942215166;0.8011690526919475;81.0;99.0
RBF;2019-03-17 22:25:57.830085;5958.02986907959;1;20;0.0562494910651967;0.5180045755079472;0.4823877589706019;1.0952794050179202;99.0;99.0
RBF;2019-03-17 22:32:09.383751;6329.583535671234;1;21;0.07091401307552712;0.5181225044416089;0.49956524990974494;1.0936144401913277;99.0;99.0
RBF;2019-03-17 22:37:24.321668;6644.521452665329;1;22;0.056002628319320104;0.5793872331529573;0.33328963477584034;0.9303977484148875;79.0;99.0
RBF;2019-03-17 22:43:36.195632;7016.395416975021;1;23;0.05399531050973501;0.5018251428950411;0.4783625660670635;0.9070402921010815;100.0;100.0
RBF;2019-03-17 22:49:43.870846;7384.070630311966;1;24;0.06549859356030688;0.5049478040871794;0.4977493611343114;0.9759116440807132;100.0;100.0
RBF;2019-03-17 22:55:53.409605;7753.609389305115;1;25;0.058311878162587594;0.5074731271528817;0.48612740099759116;1.0598035856118675;99.0;100.0
RBF;2019-03-17 23:01:05.982370;8066.1821546554565;1;26;0.07115843586658172;0.5000218951874696;0.39710964413471195;0.679255436383353;80.0;100.0
RBF;2019-03-17 23:06:20.328258;8380.528042316437;1;27;0.07556332466596306;0.6386886769733604;0.46751179085602956;1.0544038482301388;89.0;100.0
RBF;2019-03-17 23:12:32.257578;8752.457362174988;1;28;0.0559485860045691;0.5201350257121767;0.4863953691832228;1.0188186900863996;98.0;100.0
RBF;2019-03-17 23:18:43.354384;9123.554168224335;1;29;0.055853270594368835;0.5006128376564387;0.49623565479297177;0.9337042287810268;99.0;100.0
RBF;2019-03-17 23:24:03.626794;9443.826578617096;1;30;0.05578703267200827;0.5016083260687818;0.4407381442989218;0.8093699347058849;85.0;100.0
RBF;2019-03-17 23:29:13.626109;9753.8258934021;1;31;0.09210130819625396;0.5972345789101942;0.4841390965514164;0.943404129039675;78.0;100.0
RBF;2019-03-17 23:35:29.716946;10129.916730165482;1;32;0.05228044817019181;0.5040072475058414;0.4588461270475905;0.9376655589468671;99.0;100.0
RBF;2019-03-17 23:41:43.151837;10503.351621389389;1;33;0.05562855901665341;0.5017944298763798;0.47479430670352524;0.9678323142537995;98.0;100.0
RBF;2019-03-17 23:47:47.572597;10867.772381544113;1;34;0.07517045323472438;0.5002237921423532;0.49129942579326785;0.8500678264185203;97.0;100.0
RBF;2019-03-17 23:53:54.904963;11235.104747056961;1;35;0.06610155034338022;0.5001163867803288;0.49903665873641256;0.8835809037121486;97.0;100.0
RBF;2019-03-18 00:00:04.364713;11604.564497709274;1;36;0.0629499119975942;0.5017167518454004;0.45295117889990494;0.9069170908013867;98.0;100.0
RBF;2019-03-18 00:06:18.960536;11979.16032075882;1;37;0.05012769844636125;0.5006614731818511;0.4721583149573642;0.9229631054249743;99.0;100.0
RBF;2019-03-18 00:12:20.127541;12340.327325105667;1;38;0.09023175595438987;0.5031986434815944;0.4625782713159429;0.9544095306334834;98.0;100.0
RBF;2019-03-18 00:18:30.415101;12710.614885807037;1;39;0.06370897207192111;0.5014773067091347;0.48185157041403265;0.9198681416042711;99.0;100.0
RBF;2019-03-18 00:24:40.529015;13080.72879910469;1;40;0.05088090033048041;0.5005597973281256;0.4800292734285311;0.9002009596245376;98.0;100.0
RBF;2019-03-18 00:30:53.466865;13453.666648864746;1;41;0.05690441623976912;0.507749183790253;0.47723367244285164;0.9079699189553176;97.0;100.0
RBF;2019-03-18 00:37:06.807651;13827.007435321808;1;42;0.05034101695646227;0.5080480849939869;0.46545083160831285;0.870714007760959;98.0;100.0
RBF;2019-03-18 00:43:18.307429;14198.50721359253;1;43;0.06294598321372841;0.5009194776146481;0.46367479237336645;0.8891213480349275;97.0;100.0
RBF;2019-03-18 00:49:36.129369;14576.32915353775;1;44;0.057747430592112785;0.5000568617610464;0.47826309932182515;0.915123491312936;98.0;100.0
RBF;2019-03-18 00:55:51.885713;14952.085497140884;1;45;0.0504874163638166;0.5012952606256373;0.4760797981610337;0.9068950573263148;98.0;100.0
RBF;2019-03-18 01:02:06.217946;15326.41773056984;1;46;0.05511625116684491;0.5117579861386121;0.4868272529684739;0.9176793400990537;96.0;100.0
RBF;2019-03-18 01:08:20.543306;15700.743089914322;1;47;0.05246668739490727;0.5011944038860338;0.4732553719300043;0.931616004354741;98.0;100.0
RBF;2019-03-18 01:14:35.244902;16075.444686174393;1;48;0.06032407808221472;0.5002281998028543;0.48048203976427606;0.9100606054920513;98.0;100.0
RBF;2019-03-18 01:20:49.234140;16449.433924674988;1;49;0.05447637335200079;0.5001332569958219;0.4804829745400827;0.9070334898978522;99.0;100.0
RBF;2019-03-18 01:25:35.739813;16735.93959712982;1;50;0.1;1.0333333333333334;0.1;0.9777777777777779;66.0;100.0
RBF;2019-03-18 01:30:44.231967;17044.43175148964;1;51;0.15;0.7;0.2;1.1;82.0;100.0
RBF;2019-03-18 01:35:20.350565;17320.550349473953;1;52;0.2;0.9;0.25;0.3666666666666667;57.99999999999999;100.0
RBF;2019-03-18 01:39:59.358129;17599.557913780212;1;53;0.25;1.1;0.15;0.7333333333333334;59.0;100.0
RBF;2019-03-18 01:44:38.150165;17878.349949121475;1;54;0.3;0.8333333333333334;0.3;0.6111111111111112;57.99999999999999;100.0
RBF;2019-03-18 01:49:12.649798;18152.84958267212;1;55;0.35;0.5666666666666667;0.44999999999999996;0.48888888888888893;43.0;100.0
RBF;2019-03-18 01:53:48.354321;18428.554105758667;1;56;0.4;0.7666666666666667;0.35;0.8555555555555556;59.0;100.0
RBF;2019-03-18 01:58:07.629021;18687.828805923462;1;57;0.44999999999999996;0.9666666666666668;0.4;0.12222222222222223;43.0;100.0
RBF;2019-03-18 02:02:25.103650;18945.303434610367;1;58;0.5;0.6333333333333333;0.5;0.24444444444444446;20.0;100.0
RBF;2019-03-18 02:07:27.353727;19247.553511619568;1;59;0.06430003009559529;0.5586010644719039;0.2859703071615938;0.7700017918446022;70.0;100.0
RBF;2019-03-18 02:13:07.999326;19588.199110984802;1;60;0.16406733184220557;0.5262045558871818;0.4411418604964457;1.0933475541816025;94.0;100.0
RBF;2019-03-18 02:18:08.551744;19888.751528263092;1;61;0.0993777720140632;0.7941401027590602;0.4882135952616681;0.9945008795560968;78.0;100.0
RBF;2019-03-18 02:23:59.294169;20239.493953227997;1;62;0.1217155136441474;0.5144256400431714;0.3964994896930283;1.0951249033039936;93.0;100.0
RBF;2019-03-18 02:28:47.444594;20527.644377946854;1;63;0.4250823285464132;0.5398664188463774;0.4605831211459457;1.0409459140765875;64.0;100.0
RBF;2019-03-18 02:34:02.242920;20842.442704916;1;64;0.0643183533127134;0.6037030736020275;0.4961894021103756;1.07056359734383;85.0;100.0
RBF;2019-03-18 02:39:39.844110;21180.043894290924;1;65;0.17499857290052168;0.50315336481298;0.3990142966208329;1.0899187896061469;91.0;100.0
