Algorithm;Timestamp;Elapsed Time;Run;Eval;min-c;max-c;d-c;max-d-stripes;Result;Best Result
bobyqa;2018-05-20 00:43:37.471101;362.8711621761322;1;1;0.34496283240446357;1.0032256310850265;0.1255417496391461;0.5499631772922791;49.0;49.0
bobyqa;2018-05-20 00:49:36.550339;721.9504001140594;1;2;0.45746283240446356;1.0032256310850265;0.1255417496391461;0.5499631772922791;43.0;49.0
bobyqa;2018-05-20 00:55:31.710272;1077.110333442688;1;3;0.34496283240446357;1.0758064077712568;0.1255417496391461;0.5499631772922791;43.0;49.0
bobyqa;2018-05-20 01:01:34.730649;1440.1307108402252;1;4;0.34496283240446357;1.0032256310850265;0.18219806186850568;0.5499631772922791;51.0;51.0
bobyqa;2018-05-20 01:07:46.077824;1811.4778850078583;1;5;0.34496283240446357;1.0032256310850265;0.1255417496391461;0.8249631772922791;56.00000000000001;56.00000000000001
bobyqa;2018-05-20 01:14:09.878213;2195.2782742977142;1;6;0.23246283240446358;1.0032256310850265;0.1255417496391461;0.5499631772922791;57.99999999999999;57.99999999999999
bobyqa;2018-05-20 01:20:17.382713;2562.782774448395;1;7;0.34496283240446357;0.9306448543987963;0.1255417496391461;0.5499631772922791;54.0;57.99999999999999
bobyqa;2018-05-20 01:26:30.043730;2935.4437911510468;1;8;0.34496283240446357;1.0032256310850265;0.06888543740978653;0.5499631772922791;51.0;57.99999999999999
bobyqa;2018-05-20 01:32:28.109557;3293.509618282318;1;9;0.34496283240446357;1.0032256310850265;0.1255417496391461;0.27496317729227904;50.0;57.99999999999999
bobyqa;2018-05-20 01:38:45.456760;3670.8568217754364;1;10;0.13667381883019203;0.977967361223122;0.1255417496391461;0.6578508038794368;56.99999999999999;57.99999999999999
bobyqa;2018-05-20 01:44:51.553004;4036.953065633774;1;11;0.1979308152880876;1.0034752376721123;0.1255417496391461;0.44142729465403957;51.0;57.99999999999999
bobyqa;2018-05-20 01:51:16.901659;4422.3017201423645;1;12;0.24371283240446356;0.9959675534164035;0.1255417496391461;0.5499631772922791;55.00000000000001;57.99999999999999
bobyqa;2018-05-20 01:57:38.373837;4803.773898124695;1;13;0.22365810203415976;1.0154983270640705;0.1255417496391461;0.5958009985419526;62.0;62.0
bobyqa;2018-05-20 02:03:44.174333;5169.574394702911;1;14;0.21667822306633763;1.02088540544026;0.1255417496391461;0.6591953521345444;43.0;62.0
bobyqa;2018-05-20 02:10:11.051779;5556.451839923859;1;15;0.2155148796925937;1.0163221967662883;0.12934510459594348;0.5988781050072123;54.0;62.0
bobyqa;2018-05-20 02:16:23.370036;5928.770097017288;1;16;0.2217913931934111;1.0156029337222943;0.12019196243605217;0.5879914542217063;52.0;62.0
bobyqa;2018-05-20 02:22:35.576001;6300.9760620594025;1;17;0.23180132437572581;1.0146744573618527;0.12173839468234875;0.5927238920766928;54.0;62.0
bobyqa;2018-05-20 02:28:58.406774;6683.806835651398;1;18;0.22783391108913353;1.0101375346921728;0.12807003073257753;0.6052299324103749;55.00000000000001;62.0
bobyqa;2018-05-20 02:35:22.816858;7068.216919660568;1;19;0.21482433896356723;1.0163920604591767;0.1255417496391461;0.579112742563464;59.0;62.0
bobyqa;2018-05-20 02:41:30.805734;7436.205795049667;1;20;0.22967846191589064;1.0202941593448092;0.12770054190831184;0.5858160096096484;47.0;62.0
bobyqa;2018-05-20 02:47:55.262051;7820.662112236023;1;21;0.2205812524737672;1.012541106086798;0.12500297546230152;0.5961374499743323;62.0;62.0
bobyqa;2018-05-20 02:54:16.450752;8201.850813388824;1;22;0.22296011413737754;1.0160370349016894;0.1255417496391461;0.6021404339012117;56.99999999999999;62.0
bobyqa;2018-05-20 03:00:37.047168;8582.447228908539;1;23;0.22375411925767658;1.0144945512848695;0.12589324394170018;0.5903388062403689;54.0;62.0
bobyqa;2018-05-20 03:07:00.662591;8966.062652111053;1;24;0.22285468261065777;1.015707097003987;0.12588839553735903;0.595302153848011;56.00000000000001;62.0
bobyqa;2018-05-20 03:13:19.134880;9344.534941673279;1;25;0.2243094329296698;1.0153110550147364;0.12513258749260772;0.5965625186153056;56.99999999999999;62.0
bobyqa;2018-05-20 03:19:42.732048;9728.132109165192;1;26;0.22407568293965713;1.0149622478268807;0.12579457774848923;0.5967438919287948;63.0;63.0
bobyqa;2018-05-20 03:26:04.203349;10109.603410720825;1;27;0.22446731690309626;1.0151418781211663;0.12625661360189752;0.5978178400829413;56.99999999999999;63.0
bobyqa;2018-05-20 03:32:21.911543;10487.311604499817;1;28;0.22497626029476725;1.0153843608984554;0.12577406622001275;0.5963585368962913;60.0;63.0
bobyqa;2018-05-20 03:38:44.852604;10870.252665042877;1;29;0.22318593727364916;1.0146023902898385;0.12560180193799222;0.5970563179301266;59.0;63.0
bobyqa;2018-05-20 03:45:10.137446;11255.537507295609;1;30;0.2243171701214778;1.014873110001827;0.1257699632263089;0.5955548456824437;56.00000000000001;63.0
bobyqa;2018-05-20 03:51:31.080704;11636.480765342712;1;31;0.22397193444490315;1.015062203599187;0.12577106459921306;0.5972457732160545;62.0;63.0
bobyqa;2018-05-20 03:57:50.021721;12015.421782493591;1;32;0.22412964307349711;1.014827607283625;0.12584323608950923;0.5971170372716116;56.00000000000001;63.0
bobyqa;2018-05-20 04:04:13.289953;12398.690013885498;1;33;0.22399897060278687;1.0150090448011606;0.1258004720809094;0.5966533112019063;56.00000000000001;63.0
bobyqa;2018-05-20 04:10:36.152902;12781.552963256836;1;34;0.22412948004815003;1.0149545320736335;0.12574702522044764;0.5968087222449427;56.00000000000001;63.0
bobyqa;2018-05-20 04:16:55.970352;13161.370413064957;1;35;0.22398670837305634;1.0149262620731765;0.12577530016743954;0.5967751345289279;63.0;63.0
bobyqa;2018-05-20 04:23:21.052005;13546.45206618309;1;36;0.22410340616047017;1.0149544673752469;0.12584801268320583;0.5967976861053855;60.0;63.0
bobyqa;2018-05-20 04:29:41.883601;13927.283662557602;1;37;0.22406556508427666;1.0149318560410059;0.12580033406539032;0.5968091159329031;57.99999999999999;63.0
