Algorithm,Timestamp,Elapsed Time,Curr Run,Curr Eval,min-c,max-c,d-c,max-d-stripes,sUDI
Subplex,2019-03-19 14:12:26.664930,259.29480266571045,1,1,0.46839682239439956,0.8629073591624978,0.22073193392681761,0.18310011793503006,37.0
Subplex,2019-03-19 14:16:44.989651,517.619523525238,1,2,0.4920992055985999,0.8629073591624978,0.22073193392681761,0.18310011793503006,32.0
Subplex,2019-03-19 14:20:58.309359,770.93923163414,1,3,0.46839682239439956,1.0129073591624977,0.22073193392681761,0.18310011793503006,27.0
Subplex,2019-03-19 14:25:27.194620,1039.8244922161102,1,4,0.49209920559859993,0.7129073591624979,0.22073193392681761,0.18310011793503006,51.0
Subplex,2019-03-19 14:29:30.447035,1283.0769073963165,1,5,0.5,0.562907359162498,0.22073193392681761,0.18310011793503006,14.000000000000002
Subplex,2019-03-19 14:33:50.185475,1542.8153476715088,1,6,0.4683968223943996,0.7129073591624979,0.22073193392681761,0.18310011793503006,34.0
Subplex,2019-03-19 14:38:13.776054,1806.4059262275696,1,7,0.4743224181954497,0.7504073591624979,0.22073193392681761,0.18310011793503006,42.0
Subplex,2019-03-19 14:42:23.129692,2055.7595636844635,1,8,0.49802480139965005,0.6004073591624981,0.22073193392681761,0.18310011793503006,17.0
Subplex,2019-03-19 14:46:52.256753,2324.8866255283356,1,9,0.4758038171457122,0.7972823591624979,0.22073193392681761,0.18310011793503006,46.0
Subplex,2019-03-19 14:51:16.676041,2589.305913209915,1,10,0.4935806045488625,0.759782359162498,0.22073193392681761,0.18310011793503006,45.0
Subplex,2019-03-19 14:55:39.989044,2852.6189160346985,1,11,0.4887660579605093,0.757438609162498,0.22073193392681761,0.18310011793503006,49.0
Subplex,2019-03-19 14:59:43.637631,3096.2675030231476,1,12,0.5,0.6730636091624981,0.22073193392681761,0.18310011793503006,14.000000000000002
Subplex,2019-03-19 15:04:09.338672,3361.9685440063477,1,13,0.4831182244626334,0.7662276716624979,0.22073193392681761,0.18310011793503006,50.0
Subplex,2019-03-19 15:08:39.580715,3632.2105872631073,1,14,0.486451372100724,0.7216964216624977,0.22073193392681761,0.18310011793503006,44.0
Subplex,2019-03-19 15:13:04.766305,3897.3961770534515,1,15,0.488187386495563,0.748503062287498,0.22073193392681761,0.18310011793503006,42.0
Subplex,2019-03-19 15:17:28.565659,4161.1955308914185,1,16,0.48760871503061665,0.7395675154124979,0.22073193392681761,0.18310011793503006,44.0
Subplex,2019-03-19 15:21:57.477233,4430.107105255127,1,17,0.49043263177955465,0.735172984162498,0.22073193392681761,0.18310011793503006,47.0
Subplex,2019-03-19 15:26:08.263784,4680.893656253815,1,18,0.49209920559859993,0.7129073591624979,0.3332319339268176,0.18310011793503006,17.0
Subplex,2019-03-19 15:30:41.064001,4953.693873167038,1,19,0.49209920559859993,0.7129073591624979,0.22073193392681761,0.3204252063863026,48.0
Subplex,2019-03-19 15:35:12.301177,5224.931049346924,1,20,0.49209920559859993,0.7129073591624979,0.10823193392681763,0.3204252063863026,55.00000000000001
Subplex,2019-03-19 15:39:42.477861,5495.107733249664,1,21,0.49209920559859993,0.7129073591624979,0.05,0.3890877506119389,47.0
Subplex,2019-03-19 15:43:58.410576,5751.040447950363,1,22,0.49209920559859993,0.7129073591624979,0.10823193392681763,0.18310011793503006,34.0
Subplex,2019-03-19 15:48:27.806319,6020.4361917972565,1,23,0.49209920559859993,0.7129073591624979,0.1926069339268176,0.2860939342734845,46.0
Subplex,2019-03-19 15:52:54.610825,6287.240697383881,1,24,0.49209920559859993,0.7129073591624979,0.16448193392681762,0.25176266216066634,51.0
Subplex,2019-03-19 15:57:27.662932,6560.292804002762,1,25,0.49209920559859993,0.7129073591624979,0.16448193392681762,0.3204252063863026,48.0
Subplex,2019-03-19 16:01:49.939281,6822.569153308868,1,26,0.49209920559859993,0.7129073591624979,0.10823193392681765,0.2517626621606664,38.0
Subplex,2019-03-19 16:06:20.985410,7093.615282058716,1,27,0.49209920559859993,0.7129073591624979,0.15041943392681761,0.3032595703298936,50.0
Subplex,2019-03-19 16:10:50.327091,7362.956962823868,1,28,0.49209920559859993,0.7129073591624979,0.12229443392681766,0.2689282982170754,44.0
Subplex,2019-03-19 16:15:18.564899,7631.194770812988,1,29,0.49209920559859993,0.7129073591624979,0.14338818392681763,0.29467675230168905,45.0
Subplex,2019-03-19 16:19:49.773284,7902.403156042099,1,30,0.49209920559859993,0.7129073591624979,0.13635693392681764,0.2860939342734845,49.0
Subplex,2019-03-19 16:24:17.322905,8169.952777385712,1,31,0.49209920559859993,0.7129073591624979,0.12932568392681762,0.3118423883580981,48.0
Subplex,2019-03-19 16:28:44.803619,8437.43349146843,1,32,0.49209920559859993,0.7129073591624979,0.11526318392681764,0.2946767523016891,45.0
Subplex,2019-03-19 16:33:15.349986,8707.979858636856,1,33,0.49209920559859993,0.7129073591624979,0.12581005892681763,0.30755097934399583,51.0
Subplex,2019-03-19 16:37:47.078087,8979.707958936691,1,34,0.49209920559859993,0.7129073591624979,0.09768505892681761,0.34188225145681395,52.0
Subplex,2019-03-19 16:42:13.612005,9246.241877794266,1,35,0.49209920559859993,0.7129073591624979,0.08010693392681761,0.3547564784991207,46.0
Subplex,2019-03-19 16:46:43.112442,9515.742314577103,1,36,0.49209920559859993,0.7129073591624979,0.11438427767681762,0.31935235413277707,51.0
Subplex,2019-03-19 16:51:12.369849,9784.999721765518,1,37,0.49209920559859993,0.7129073591624979,0.10295849642681762,0.33115372892155825,53.0
