Algorithm;Timestamp;Elapsed Time;Run;Eval;min-c;max-c;d-c;max-d-stripes;Result;Best Result
RBF;2018-05-27 09:47:59.646526;372.1445314884186;1;1;0.08461538461538462;0.9615384615384617;0.36153846153846153;0.676923076923077;56.00000000000001;56.00000000000001
RBF;2018-05-27 09:54:13.930150;746.4281561374664;1;2;0.11923076923076924;0.5923076923076923;0.3961538461538462;0.08461538461538462;35.0;56.00000000000001
RBF;2018-05-27 10:00:52.666853;1145.1648585796356;1;3;0.15384615384615385;0.6384615384615385;0.11923076923076924;0.7615384615384616;70.0;70.0
RBF;2018-05-27 10:07:29.202854;1541.70085978508;1;4;0.18846153846153846;0.8692307692307693;0.3269230769230769;0.9307692307692308;71.0;71.0
RBF;2018-05-27 10:14:44.172290;1976.670295715332;1;5;0.22307692307692312;0.5461538461538462;0.43076923076923074;0.8461538461538463;87.0;87.0
RBF;2018-05-27 10:20:52.955775;2345.453780889511;1;6;0.2576923076923077;0.9153846153846155;0.08461538461538462;0.16923076923076924;43.0;87.0
RBF;2018-05-27 10:27:07.022059;2719.52006483078;1;7;0.2923076923076923;0.823076923076923;0.2923076923076923;0.5923076923076923;62.0;87.0
RBF;2018-05-27 10:34:04.447864;3136.945869445801;1;8;0.3269230769230769;0.7307692307692308;0.5;1.0153846153846156;73.0;87.0
RBF;2018-05-27 10:39:53.729662;3486.2276678085327;1;9;0.36153846153846153;1.1;0.15384615384615385;0.3384615384615385;36.0;87.0
RBF;2018-05-27 10:45:51.107546;3843.605551481247;1;10;0.3961538461538462;0.776923076923077;0.2576923076923077;0.2538461538461539;45.0;87.0
RBF;2018-05-27 10:51:56.219369;4208.717374563217;1;11;0.43076923076923074;1.0076923076923077;0.4653846153846154;0.42307692307692313;47.0;87.0
RBF;2018-05-27 10:58:03.020226;4575.518231630325;1;12;0.4653846153846154;1.053846153846154;0.18846153846153846;1.1;53.0;87.0
RBF;2018-05-27 11:04:03.679714;4936.177720308304;1;13;0.5;0.6846153846153846;0.22307692307692312;0.5076923076923078;40.0;87.0
RBF;2018-05-27 11:11:12.886230;5365.38423538208;1;14;0.14412517424175125;0.5443894255360883;0.2413138314397527;1.0937211575002377;86.0;87.0
RBF;2018-05-27 11:19:28.016180;5860.5141859054565;1;15;0.06855078495765698;0.5052819238257115;0.49520077969824916;0.5115353908889444;91.0;91.0
RBF;2018-05-27 11:26:45.271592;6297.769598007202;1;16;0.055937799926479244;0.5577565077198292;0.4927434614780784;1.0553300189332284;86.0;91.0
RBF;2018-05-27 11:34:51.149091;6783.647096395493;1;17;0.07935872910342597;0.5070200089870385;0.47879527411739337;0.7355063111427375;94.0;94.0
RBF;2018-05-27 11:41:07.635901;7160.133907318115;1;18;0.2160833370209188;0.5149579007026692;0.19048675738306375;0.3546103452759787;40.0;94.0
RBF;2018-05-27 11:48:05.486178;7577.9841837883;1;19;0.08291559174604456;0.501287519832606;0.2547056845770566;0.8678021799587818;71.0;94.0
RBF;2018-05-27 11:55:43.566416;8036.064421415329;1;20;0.13400975868432272;0.5047232835626493;0.4973340435475482;0.6388020306639475;90.0;94.0
RBF;2018-05-27 12:02:54.477573;8466.975578546524;1;21;0.05118471740877688;0.5377875885614015;0.48127244731032237;0.7254273799768901;80.0;94.0
RBF;2018-05-27 12:09:10.496336;8842.994341373444;1;22;0.22625557395648638;0.7624294751717229;0.4894098944058345;0.36847060366504564;44.0;94.0
RBF;2018-05-27 12:17:12.157001;9324.655007362366;1;23;0.11127576796934917;0.5033037056329233;0.49909250491231416;0.8887688129776317;93.0;94.0
RBF;2018-05-27 12:24:48.095219;9780.593224287033;1;24;0.17094997686094227;0.5250542125387133;0.4049298989047816;1.028143885093818;91.0;94.0
RBF;2018-05-27 12:32:37.723429;10250.22143483162;1;25;0.13400390942537535;0.5014452422157322;0.4839898742378605;0.7789814397827944;89.0;94.0
RBF;2018-05-27 12:39:28.085968;10660.583973884583;1;26;0.0859090803903814;0.5466058889010708;0.35327314339123994;0.5742505476588063;75.0;94.0
RBF;2018-05-27 12:46:34.133515;11086.631521224976;1;27;0.07801211303118907;0.503309594505899;0.34610000334130475;0.7321159337441994;76.0;94.0
RBF;2018-05-27 12:55:01.714080;11594.212085723877;1;28;0.054226687386355;0.5004469966158107;0.49655425956467303;0.65434208527482;95.0;95.0
RBF;2018-05-27 13:03:07.297089;12079.79509472847;1;29;0.0783981535224974;0.5006297714930833;0.4943607797063665;0.6970803654352399;96.0;96.0
RBF;2018-05-27 13:10:25.690043;12518.18804883957;1;30;0.05646524016530148;0.5062048664361091;0.44939560417018887;0.8308572252572232;89.0;96.0
RBF;2018-05-27 13:18:53.879982;13026.377988100052;1;31;0.05784181269902786;0.5051371919158236;0.45779065254260504;0.5865848047710583;93.0;96.0
RBF;2018-05-27 13:27:16.490150;13528.988156080246;1;32;0.06362257514683371;0.5002074190693783;0.48856821261476197;0.7648574830341923;98.0;98.0
RBF;2018-05-27 13:35:28.759163;14021.257169008255;1;33;0.07320277877667178;0.5006479433651738;0.49909807211770796;0.7298860122204242;95.0;98.0
RBF;2018-05-27 13:43:48.576796;14521.074801921844;1;34;0.07397283372504551;0.5044097637141728;0.46659482244960343;0.9461436587806986;99.0;99.0
RBF;2018-05-27 13:50:53.206194;14945.704199552536;1;35;0.07003593697164531;0.5030864876059039;0.4296626774792296;1.0180553711824947;75.0;99.0
RBF;2018-05-27 13:59:21.570975;15454.068980693817;1;36;0.06405606163351543;0.5018163052649762;0.49776355810162604;0.9467928299066821;99.0;99.0
RBF;2018-05-27 14:07:32.091555;15944.589561223984;1;37;0.08700231230765838;0.5011268458323841;0.4867302910272366;0.9415046048976241;97.0;99.0
RBF;2018-05-27 14:14:28.732837;16361.23084282875;1;38;0.07268687451480751;0.6038178405831135;0.478195887184896;0.9472341326907368;73.0;99.0
RBF;2018-05-27 14:22:17.298279;16829.796284914017;1;39;0.12997181220545742;0.516882545702111;0.4972298446706606;1.0217533885357908;95.0;99.0
RBF;2018-05-27 14:30:44.019338;17336.517343521118;1;40;0.052911842275473825;0.5001983748520429;0.4807345105013116;0.9363388033633195;96.0;99.0
RBF;2018-05-27 14:39:03.459013;17835.957018613815;1;41;0.0741482025408153;0.5052374047738208;0.4870265767782991;0.9645995494208935;100.0;100.0
RBF;2018-05-27 14:47:21.276291;18333.77429676056;1;42;0.07248763506334435;0.5035497594614394;0.4902576170001651;1.0202388146798023;98.0;100.0
RBF;2018-05-27 14:55:28.700689;18821.19869542122;1;43;0.08669694812444813;0.5008906065233373;0.494025119812826;0.9917520182188577;95.0;100.0
RBF;2018-05-27 15:03:59.672623;19332.170629024506;1;44;0.0576344300505086;0.5000347473413963;0.49615894513026226;0.9867898569532171;99.0;100.0
RBF;2018-05-27 15:12:20.694071;19833.192076683044;1;45;0.06885542327627503;0.5078529843709249;0.48501655223178;0.961930770797448;99.0;100.0
RBF;2018-05-27 15:20:43.634493;20336.132499456406;1;46;0.06222771993558206;0.5030766416142338;0.4884556828044666;0.873236705301946;97.0;100.0
RBF;2018-05-27 15:29:03.452169;20835.950174570084;1;47;0.07078540348921714;0.5020409239524095;0.49892648972324716;0.9593392057392098;98.0;100.0
RBF;2018-05-27 15:37:17.002122;21329.500128030777;1;48;0.07749306925475721;0.5010616009041335;0.47950652294530194;0.9631013077607525;98.0;100.0
RBF;2018-05-27 15:45:32.221652;21824.71965789795;1;49;0.07412800023829211;0.5154696619560104;0.48629085178603704;0.965371598984735;98.0;100.0
