Algorithm,Timestamp,Elapsed Time,Curr Run,Curr Eval,min-c,max-c,d-c,max-d-stripes,sUDI
COBYLA,2019-03-21 18:17:43.395857,269.5585916042328,1,1,0.26400931672778444,1.047880606232715,0.11890475844637707,0.20241440614969577,40.0
COBYLA,2019-03-21 18:21:55.324798,521.4875321388245,1,2,0.3765093167277844,1.047880606232715,0.11890475844637707,0.20241440614969577,34.0
COBYLA,2019-03-21 18:26:12.090581,778.2533152103424,1,3,0.26400931672778444,1.0869701515581787,0.11890475844637707,0.20241440614969577,35.0
COBYLA,2019-03-21 18:30:27.491252,1033.6539862155914,1,4,0.26400931672778444,1.047880606232715,0.17058332728115988,0.20241440614969577,34.0
COBYLA,2019-03-21 18:34:54.537729,1300.7004630565643,1,5,0.26400931672778444,1.047880606232715,0.11890475844637707,0.35422521076196767,45.0
COBYLA,2019-03-21 18:39:27.901225,1574.0639593601227,1,6,0.20289768814908443,1.0301856004901966,0.09083221174317681,0.4229467330264029,54.0
COBYLA,2019-03-21 18:43:49.994026,1836.1567599773407,1,7,0.17654243728016697,1.0096964272651794,0.05832680990048773,0.50251987329273,43.0
COBYLA,2019-03-21 18:48:13.562668,2099.7254025936127,1,8,0.20289768814908443,1.0158977591421932,0.10205880713544593,0.4229467330264029,46.0
COBYLA,2019-03-21 18:52:37.028818,2363.1915521621704,1,9,0.10867106434483458,1.0490558672531598,0.10343576379822197,0.4346617568455692,38.0
COBYLA,2019-03-21 18:57:02.212073,2628.3748075962067,1,10,0.19047368082248572,1.026966407073219,0.07979858165486904,0.3575732961272653,45.0
COBYLA,2019-03-21 19:01:26.532332,2892.695065975189,1,11,0.23069584414612138,1.034350947226146,0.07638332698816969,0.470813619139655,46.0
COBYLA,2019-03-21 19:05:54.621287,3160.7840213775635,1,12,0.21904670697209125,1.0351093760934968,0.09789085142998259,0.4099122818648632,43.0
COBYLA,2019-03-21 19:10:24.877743,3431.0404767990112,1,13,0.17798460607303507,1.0327950201143807,0.091501387466721,0.43721709002252845,52.0
COBYLA,2019-03-21 19:14:50.294709,3696.457442998886,1,14,0.19908051586979147,1.0291791050555519,0.08620180303253955,0.4114025692989415,46.0
COBYLA,2019-03-21 19:19:23.188680,3969.351414680481,1,15,0.20313308471618088,1.031191509225792,0.08977089274183336,0.42501775069438996,54.0
COBYLA,2019-03-21 19:23:57.467723,4243.63045668602,1,16,0.20697501678297509,1.0279432565595568,0.09091184644660406,0.4388821061411809,47.0
COBYLA,2019-03-21 19:28:30.289517,4516.452251195908,1,17,0.20431671759713527,1.0317981202162099,0.09301516346984989,0.4204935592692498,54.0
COBYLA,2019-03-21 19:33:01.963459,4788.126193284988,1,18,0.20437773158964884,1.0301213048567912,0.09053748483502126,0.42238515320662173,47.0
COBYLA,2019-03-21 19:37:34.409488,5060.572222709656,1,19,0.19646540858874198,1.030499300890815,0.09166078886928927,0.4256441261620595,55.00000000000001
COBYLA,2019-03-21 19:42:08.103158,5334.265892267227,1,20,0.19673369129974805,1.0303812509927974,0.09188798875630079,0.4291151960205156,47.0
COBYLA,2019-03-21 19:46:45.627201,5611.789934873581,1,21,0.19375990056462977,1.0309234804897651,0.0904622653658771,0.4177964043926998,50.0
COBYLA,2019-03-21 19:51:17.082433,5883.24516749382,1,22,0.1970299528723529,1.0303282974861316,0.09234757864383392,0.42981720660880174,53.0
COBYLA,2019-03-21 19:55:51.041378,6157.204112529755,1,23,0.19640527081310863,1.030105869402092,0.09135849118393458,0.4260855500508638,53.0
COBYLA,2019-03-21 20:00:26.500624,6432.663357973099,1,24,0.19635646439685248,1.031332846176617,0.09246080076251753,0.4230981138125962,52.0
COBYLA,2019-03-21 20:04:59.969280,6706.132014274597,1,25,0.19656818169848228,1.0305196728078423,0.09125077656542781,0.42650439854314764,52.0
COBYLA,2019-03-21 20:09:37.252271,6983.415005207062,1,26,0.19584024535613978,1.0294832622534122,0.09221204072346326,0.4237462857150735,51.0
COBYLA,2019-03-21 20:14:10.314462,7256.477195739746,1,27,0.19564011634194542,1.030775239182295,0.09017345374577355,0.42665794501175736,53.0
