Algorithm;Timestamp;Elapsed Time;Run;Eval;min-c;max-c;d-c;max-d-stripes;Result;Best Result
nelder-mead;2018-05-20 18:05:46.309970;11123.763144731522;1;26;0.05;0.502469485430515;0.49500468737618575;0.7444764923173464;97.0;99.0
nelder-mead;2018-05-20 18:14:08.081378;11625.534552812576;1;27;0.05;0.5032926472406867;0.49333958316824766;0.8184695744331244;98.0;99.0
nelder-mead;2018-05-20 18:22:20.335654;12117.788828849792;1;28;0.06840157932693541;0.5;0.5;0.7447057935361525;98.0;99.0
nelder-mead;2018-05-20 18:30:45.636473;12623.08964753151;1;29;0.05;0.5016463236203433;0.49666979158412383;0.8886300504631413;98.0;99.0
nelder-mead;2018-05-20 18:39:07.002062;13124.455236911774;1;30;0.059200789663467715;0.5;0.5;0.8837392406160567;97.0;99.0
nelder-mead;2018-05-20 18:47:29.366755;13626.819929361343;1;31;0.05230019741586693;0.5018521140728862;0.4962535155321393;0.779292179392024;96.0;99.0
nelder-mead;2018-05-20 18:55:57.745682;14135.198856592178;1;32;0.05;0.5012347427152575;0.4975023436880929;0.7745512698758671;98.0;99.0
nelder-mead;2018-05-20 19:04:19.782277;14637.23545217514;1;33;0.05;0.5016463236203433;0.49666979158412383;0.8115478109337562;97.0;99.0
nelder-mead;2018-05-20 19:12:39.553347;15137.006521463394;1;34;0.05920078966346771;0.5;0.5;0.7746659204852702;97.0;99.0
nelder-mead;2018-05-20 19:21:02.978369;15640.43154335022;1;35;0.05;0.5008231618101717;0.4983348957920619;0.8466280489487645;97.0;99.0
nelder-mead;2018-05-20 19:29:26.202124;16143.655299186707;1;36;0.05460039483173386;0.5006173713576287;0.4987511718440465;0.7360674754158762;99.0;99.0
nelder-mead;2018-05-20 19:37:45.911176;16643.364350557327;1;37;0.05;0.5017492188466148;0.49646165355813165;0.7887303813446735;99.0;99.0
nelder-mead;2018-05-20 19:46:07.383963;17144.837138175964;1;38;0.05230019741586693;0.5001543428394072;0.49968779296101173;0.7404397761016461;96.0;99.0
nelder-mead;2018-05-20 19:54:30.593508;17648.046682357788;1;39;0.050575049353966735;0.5012733284251093;0.4974242919283458;0.7937708022257286;98.0;99.0
nelder-mead;2018-05-20 20:02:56.270731;18153.72390604019;1;40;0.0517251480619002;0.5005273380346412;0.49893329261678976;0.7582167848096737;98.0;99.0
