Algorithm;Timestamp;Elapsed Time;Run;Eval;min-c;max-c;d-c;max-d-stripes;Result;Best Result
isres;2018-05-19 17:53:06.264531;398.0966229438782;1;1;0.12868459125286258;0.9637874122976651;0.45677759690120573;0.2601109336019483;46.0;46.0
isres;2018-05-19 17:59:46.096442;797.9285337924957;1;2;0.1837847009962172;0.9110548048917896;0.11687939178388437;0.644654035272438;60.0;60.0
isres;2018-05-19 18:06:19.914333;1191.7464249134064;1;3;0.22368782725464098;0.8952082069402203;0.17927600259567805;0.4958767021065338;52.0;60.0
isres;2018-05-19 18:13:15.605816;1607.4379076957703;1;4;0.14428414520340277;0.8717616545410081;0.05393702347528928;1.017311832817117;73.0;73.0
isres;2018-05-19 18:20:13.375388;2025.2074797153473;1;5;0.1042373520835097;0.740238363572091;0.19077234030687645;0.6268420336588738;62.0;73.0
isres;2018-05-19 18:26:40.427983;2412.26007437706;1;6;0.22233296405641118;1.0549899777139595;0.1659710346111753;0.7413132733220458;54.0;73.0
isres;2018-05-19 18:32:48.009736;2779.841828107834;1;7;0.304705988100196;0.9169868072256944;0.30745880727487995;0.816722572894711;63.0;73.0
isres;2018-05-19 18:38:53.841399;3145.673490524292;1;8;0.49072031786702985;0.8732751973810944;0.22162383451798667;0.9806204326860282;47.0;73.0
isres;2018-05-19 18:45:09.204389;3521.0364804267883;1;9;0.16550856436433684;0.7263841192825089;0.2478168926100413;0.40836150690121625;49.0;73.0
isres;2018-05-19 18:50:49.020482;3860.852574110031;1;10;0.4304024960149266;0.9575808493941721;0.09105792334284718;0.15480761594746473;27.0;73.0
isres;2018-05-19 18:57:01.665688;4233.497779369354;1;11;0.3129899062586202;1.0674645970701344;0.45232445298873375;0.9826431189791115;51.0;73.0
isres;2018-05-19 19:02:54.855964;4586.688056230545;1;12;0.23986393104594433;0.8378035255715088;0.06347072816839984;0.3154631480192102;42.0;73.0
isres;2018-05-19 19:09:22.560311;4974.392402410507;1;13;0.4391720089617181;0.5468369564712232;0.1523952954939111;1.031818303040871;62.0;73.0
isres;2018-05-19 19:15:25.344286;5337.176377773285;1;14;0.21034470814042494;0.790112961697577;0.4826777672764382;0.21013733153704905;38.0;73.0
isres;2018-05-19 19:21:36.098912;5707.931003808975;1;15;0.21142981747459066;1.0757237187633288;0.34763823834893676;0.8670481466610414;54.0;73.0
isres;2018-05-19 19:27:57.196357;6089.028448820114;1;16;0.37875850517590826;0.8482182752572078;0.2976515775274332;1.024233791772222;61.0;73.0
isres;2018-05-19 19:33:34.434072;6426.266164064407;1;17;0.13941289045508876;0.5631831519116839;0.300707004573828;0.0010668843102893068;18.0;73.0
isres;2018-05-19 19:39:37.765130;6789.597221374512;1;18;0.3996990734608647;0.5339372520551829;0.1529867279911511;0.45880394802336555;28.999999999999996;73.0
isres;2018-05-19 19:46:17.285929;7189.118020534515;1;19;0.2801225433290665;0.7615931806242209;0.4755143336135234;0.9732539587352212;71.0;73.0
isres;2018-05-19 19:52:43.477150;7575.309241771698;1;20;0.19091175409767203;1.0144270133190902;0.29927128609824255;1.0234116741969341;69.0;73.0
isres;2018-05-19 19:59:07.121315;7958.953406333923;1;21;0.2790258271646264;0.8637412634039917;0.1425536626510009;0.9318739022656669;64.0;73.0
isres;2018-05-19 20:05:43.124859;8354.95695066452;1;22;0.29714070189469005;0.6798118664038886;0.11417416980874777;0.7855951585028509;69.0;73.0
isres;2018-05-19 20:11:47.021454;8718.853545427322;1;23;0.24974286923152805;0.5838817380379917;0.15745108536118757;0.266217917123937;41.0;73.0
isres;2018-05-19 20:17:33.055206;9064.887297391891;1;24;0.38493356623480446;0.5357886700538297;0.23820020933805874;0.17243634529273622;24.0;73.0
isres;2018-05-19 20:23:22.558011;9414.390102386475;1;25;0.47409918290529535;0.8700523239519236;0.18150977851525885;0.21989383876496532;34.0;73.0
isres;2018-05-19 20:29:09.592156;9761.4242477417;1;26;0.333257082027191;1.066237947937437;0.14785529820243948;0.30334441300987114;39.0;73.0
