Algorithm;Timestamp;Elapsed Time;Run;Eval;min-c;max-c;d-c;max-d-stripes;Result;Best Result
praxis;2018-05-21 17:47:15.956270;386.47455978393555;1;1;0.13543755215193598;0.8081991893463111;0.46502997788735045;0.5068228870184756;57.99999999999999;57.99999999999999
praxis;2018-05-21 17:53:48.616071;779.1343607902527;1;2;0.1355681532150803;0.8081991893463111;0.46502997788735045;0.5068228870184756;56.99999999999999;57.99999999999999
praxis;2018-05-21 18:00:19.432132;1169.9504210948944;1;3;0.13530695108879165;0.8081991893463111;0.46502997788735045;0.5068228870184756;56.99999999999999;57.99999999999999
praxis;2018-05-21 18:06:46.546508;1557.0647978782654;1;4;0.13543755215193598;0.8081991893463111;0.46502997788735045;0.5068228870184756;57.99999999999999;57.99999999999999
praxis;2018-05-21 18:13:18.300142;1948.8184311389923;1;5;0.13543755215193598;0.8083297904094554;0.46502997788735045;0.5068228870184756;59.0;59.0
praxis;2018-05-21 18:19:49.490870;2340.009159564972;1;6;0.13543755215193598;0.8084603914725997;0.46502997788735045;0.5068228870184756;62.0;62.0
praxis;2018-05-21 18:26:16.339365;2726.857654809952;1;7;0.13543755215193598;0.8344267059307983;0.46502997788735045;0.5068228870184756;53.0;62.0
praxis;2018-05-21 18:32:45.545176;3116.063465356827;1;8;0.13543755215193598;0.8213129476385547;0.46502997788735045;0.5068228870184756;59.0;62.0
praxis;2018-05-21 18:39:16.626276;3507.1445660591125;1;9;0.13543755215193598;0.8084603914725997;0.4651606030383784;0.5068228870184756;62.0;62.0
praxis;2018-05-21 18:45:46.471257;3896.9895465373993;1;10;0.13543755215193598;0.8084603914725997;0.4652912281894064;0.5068228870184756;62.0;62.0
praxis;2018-05-21 18:52:17.836030;4288.35431933403;1;11;0.13543755215193598;0.8084603914725997;0.43880246130286327;0.5068228870184756;59.0;62.0
praxis;2018-05-21 18:58:48.698865;4679.217154502869;1;12;0.13543755215193598;0.8084603914725997;0.45191621959510686;0.5068228870184756;62.0;62.0
praxis;2018-05-21 19:05:20.451952;5070.970241308212;1;13;0.13543755215193598;0.8084603914725997;0.45191621959510686;0.5069528245012018;60.0;62.0
praxis;2018-05-21 19:11:52.503938;5463.022227048874;1;14;0.13543755215193598;0.8084603914725997;0.45191621959510686;0.5066929495357493;59.0;62.0
praxis;2018-05-21 19:18:24.208294;5854.726583242416;1;15;0.13543755215193598;0.8084603914725997;0.45191621959510686;0.5068358807667482;63.0;63.0
praxis;2018-05-21 19:24:52.587213;6243.105502128601;1;16;0.13541715503530438;0.8084603914725997;0.45191621959510686;0.5068358807667482;61.0;63.0
praxis;2018-05-21 19:31:25.544752;6636.06304192543;1;17;0.13626358147830075;0.8084603914725997;0.45191621959510686;0.5068358807667482;62.0;63.0
praxis;2018-05-21 19:37:56.579237;7027.097526550293;1;18;0.13585056681511837;0.8084603914725997;0.45191621959510686;0.5068358807667482;62.0;63.0
praxis;2018-05-21 19:44:29.941126;7420.459415435791;1;19;0.13564405948352717;0.8084603914725997;0.45191621959510686;0.5068358807667482;56.00000000000001;63.0
praxis;2018-05-21 19:51:01.521803;7812.040092945099;1;20;0.13543755215193598;0.8087215935988884;0.43880246130286327;0.5068488745150209;61.0;63.0
praxis;2018-05-21 19:57:34.183209;8204.701498270035;1;21;0.13543755215193598;0.8085163633568044;0.4491061285324832;0.5068386651413781;60.0;63.0
praxis;2018-05-21 20:04:05.374232;8595.892521619797;1;22;0.13543755215193598;0.8084603914725997;0.45204615783306556;0.5068358807667482;63.0;63.0
praxis;2018-05-21 20:10:38.054436;8988.57272529602;1;23;0.13543755215193598;0.8084603914725997;0.4521760960710243;0.5068358807667482;63.0;63.0
praxis;2018-05-21 20:17:11.514478;9382.032767057419;1;24;0.13543755215193598;0.8084603914725997;0.4256887030106197;0.5068358807667482;62.0;63.0
praxis;2018-05-21 20:23:45.721108;9776.239397764206;1;25;0.13543755215193598;0.8084603914725997;0.43880246130286327;0.5068358807667482;62.0;63.0
praxis;2018-05-21 20:30:18.552859;10169.07114815712;1;26;0.13543755215193598;0.8084603914725997;0.44535934044898506;0.5068358807667482;62.0;63.0
praxis;2018-05-21 20:36:47.152761;10557.671050071716;1;27;0.13543755215193598;0.8084603914725997;0.4521760960710243;0.5068503055704425;60.0;63.0
praxis;2018-05-21 20:43:18.374180;10948.89246916771;1;28;0.13543755215193598;0.8084603914725997;0.4521760960710243;0.5067114156879383;56.99999999999999;63.0
praxis;2018-05-21 20:49:48.299509;11338.81779885292;1;29;0.13543755215193598;0.8084603914725997;0.4521760960710243;0.5067736482273433;63.0;63.0
praxis;2018-05-21 20:56:20.430568;11730.948857545853;1;30;0.13483695955461997;0.8084488095187826;0.4531660574032612;0.5072784558999227;56.99999999999999;63.0
praxis;2018-05-21 21:02:51.652795;12122.171083927155;1;31;0.13483695955461997;0.8084488095187826;0.453296075832919;0.5072784558999227;56.99999999999999;63.0
praxis;2018-05-21 21:09:24.171446;12514.689735174179;1;32;0.13483695955461997;0.8084488095187826;0.45342609426257674;0.5072784558999227;56.99999999999999;63.0
praxis;2018-05-21 21:15:50.831363;12901.349652051926;1;33;0.13483695955461997;0.8084488095187826;0.426938540818774;0.5072784558999227;59.0;63.0
praxis;2018-05-21 21:22:22.352570;13292.870859384537;1;34;0.13483695955461997;0.8084488095187826;0.426938540818774;0.5072928104162143;60.0;63.0
praxis;2018-05-21 21:28:56.621389;13687.13967871666;1;35;0.13483695955461997;0.8084488095187826;0.426938540818774;0.5072984719411557;59.0;63.0
praxis;2018-05-21 21:35:27.280990;14077.799279928207;1;36;0.13470826982624498;0.8084488095187826;0.426938540818774;0.5072928104162143;63.0;63.0
praxis;2018-05-21 21:41:58.848404;14469.366693496704;1;37;0.13457958009787;0.8084488095187826;0.426938540818774;0.5072928104162143;59.0;63.0
praxis;2018-05-21 21:48:31.523966;14862.042254924774;1;38;0.13471746194970033;0.8084488095187826;0.426938540818774;0.5072928104162143;63.0;63.0
