Algorithm,Timestamp,Elapsed Time,Curr Run,Curr Eval,min-c,max-c,d-c,max-d-stripes,sUDI
NMS,2019-03-19 02:55:18.612728,285.4149284362793,1,1,0.38888676039498576,0.7999836515689052,0.22242207854157797,1.066443322752371,67.0
NMS,2019-03-19 02:59:58.170012,564.9722120761871,1,2,0.4722216900987464,0.7999836515689052,0.22242207854157797,1.066443322752371,65.0
NMS,2019-03-19 03:04:32.691487,839.4936873912811,1,3,0.38888676039498576,0.9499836515689052,0.22242207854157797,1.066443322752371,59.0
NMS,2019-03-19 03:09:22.751890,1129.5540897846222,1,4,0.38888676039498576,0.7999836515689052,0.33492207854157796,1.066443322752371,69.0
NMS,2019-03-19 03:14:13.235160,1420.0373601913452,1,5,0.38888676039498576,0.7999836515689052,0.33492207854157796,1.0916108306880927,70.0
NMS,2019-03-19 03:19:02.511787,1709.313987493515,1,6,0.4305542252468661,0.6499836515689051,0.3349220785415779,1.079027076720232,67.0
NMS,2019-03-19 03:23:55.109465,2001.9116652011871,1,7,0.3263855631171652,0.7249836515689052,0.39117207854157793,1.0853189537041623,72.0
NMS,2019-03-19 03:29:15.241915,2322.0441150665283,1,8,0.2534674996263746,0.6874836515689052,0.4755470785415779,1.094756769180058,88.0
NMS,2019-03-19 03:34:02.684623,2609.4868228435516,1,9,0.27950966515879977,0.8937336515689053,0.3489845785415779,1.0806000459662144,72.0
NMS,2019-03-19 03:38:58.534512,2905.3367116451263,1,10,0.26648858239258716,0.7906086515689053,0.5,1.1,71.0
NMS,2019-03-19 03:43:54.092150,3200.89435005188,1,11,0.20528949339138786,0.7859211515689053,0.49480478927078886,1.1,72.0
NMS,2019-03-19 03:48:56.699303,3503.5015029907227,1,12,0.1134908598895889,0.7788899015689053,0.5,1.0960675768850434,81.0
NMS,2019-03-19 03:53:48.142767,3794.9449672698975,1,13,0.15939017664048843,0.7824055265689052,0.4096682231769724,1.0857121960156575,73.0
NMS,2019-03-19 03:58:40.669656,4087.4718561172485,1,14,0.19763960726623803,0.7853352140689052,0.3722951508592752,1.0785682940234866,74.0
NMS,2019-03-19 04:03:56.764267,4403.566466808319,1,15,0.08248440655254524,0.6233234953189052,0.5,1.0969523720859087,85.0
NMS,2019-03-19 04:09:36.566473,4743.368673086166,1,16,0.16415101002688498,0.6551106046939053,0.5,1.097460310071591,95.0
NMS,2019-03-19 04:15:16.293952,5083.096151590347,1,17,0.16653142672008325,0.5914631437564053,0.5,1.1,93.0
NMS,2019-03-19 04:21:09.111271,5435.913470745087,1,18,0.10915728078145887,0.5870686125064053,0.5,1.1,98.0
NMS,2019-03-19 04:27:16.564495,5803.366694688797,1,19,0.06491611753906928,0.5,0.5,1.1,95.0
NMS,2019-03-19 04:32:49.830388,6136.632588624954,1,20,0.19113923860404297,0.5,0.4877735392707889,1.0985171487837357,89.0
NMS,2019-03-19 04:38:07.521647,6454.323846817017,1,21,0.2764731079668355,0.5915079390657029,0.4816603089061834,1.0984147419317836,86.0
NMS,2019-03-19 04:43:32.359085,6779.1612849235535,1,22,0.22797593261326293,0.5994618281290034,0.4862452316796375,1.0980491494703148,87.0
NMS,2019-03-19 04:49:17.973003,7124.775203227997,1,23,0.1309815819061178,0.6153696062556047,0.4954150772265459,1.0973179645473774,96.0
NMS,2019-03-19 04:55:30.656916,7497.459115982056,1,24,0.05,0.5,0.5,1.1,99.0
NMS,2019-03-19 05:01:43.767544,7870.569744110107,1,25,0.05,0.5,0.5,1.1,99.0
NMS,2019-03-19 05:06:55.347444,8182.149644613266,1,26,0.05,0.6787744117279577,0.5,1.0988719885257483,88.0
NMS,2019-03-19 05:12:36.653680,8523.455880403519,1,27,0.15235585339132918,0.5446936029319894,0.4933136542887127,1.0986058587192389,93.0
NMS,2019-03-19 05:17:50.557460,8837.35966038704,1,28,0.07478908296590164,0.6340808087959683,0.5,1.0987832785902452,85.0
NMS,2019-03-19 05:23:37.034624,9183.836824417114,1,29,0.1329641607849723,0.5670404043979842,0.49608371179767463,1.0986502136869905,93.0
NMS,2019-03-19 05:29:30.897108,9537.699308395386,1,30,0.10707550501344248,0.5775553023469526,0.5,1.0987301550357955,95.0
NMS,2019-03-19 05:35:30.149608,9896.951807975769,1,31,0.0904907909530589,0.5576848031278023,0.49770753861327294,1.0986589822736887,95.0
NMS,2019-03-19 05:41:33.334849,10260.137048959732,1,32,0.07957864039072943,0.5435343062532026,0.5,1.1,98.0
NMS,2019-03-19 05:47:28.110076,10614.91227555275,1,33,0.10117792669566458,0.5223468014659947,0.4966568271443563,1.0993029293596195,96.0
NMS,2019-03-19 05:53:33.039006,10979.841206550598,1,34,0.07842524509685933,0.5140334019052726,0.5,1.1,98.0
NMS,2019-03-19 05:59:45.457176,11352.259375572205,1,35,0.05,0.5,0.49832841357217816,1.1,99.0
NMS,2019-03-19 06:05:58.211185,11725.01338505745,1,36,0.05,0.5064370526132429,0.5,1.1,99.0
NMS,2019-03-19 06:12:11.204840,12098.007040023804,1,37,0.05,0.5,0.4991642067860891,1.1,99.0
NMS,2019-03-19 06:18:23.644124,12470.446324586868,1,38,0.05,0.5,0.4987463101791336,1.1,99.0
NMS,2019-03-19 06:24:36.262637,12843.064836740494,1,39,0.05,0.5,0.4990597326343502,1.1,99.0
NMS,2019-03-19 06:30:49.540147,13216.3423473835,1,40,0.05,0.5,0.4991642067860891,1.1,99.0
NMS,2019-03-19 06:36:58.076604,13584.87880396843,1,41,0.06421262254842966,0.5070167009526363,0.4991642067860891,1.1,99.0
