Algorithm,Timestamp,Elapsed Time,Curr Run,Curr Eval,min-c,max-c,d-c,max-d-stripes,sUDI
COBYLA,03:37.9,21996.34306,1,67,0.492056424,0.603538266,0.446389585,1.099987061,65
COBYLA,09:08.2,22326.66667,1,68,0.492053506,0.603545151,0.446389407,1.1,64
COBYLA,14:38.1,22656.58411,1,69,0.492054965,0.603541708,0.446389496,1.1,65
COBYLA,20:09.7,22988.1232,1,70,0.492057124,0.603538339,0.44638902,1.1,72
COBYLA,25:41.0,23319.48796,1,71,0.492056508,0.603538299,0.446389796,1.099999996,74
COBYLA,31:12.3,23650.72419,1,72,0.492056359,0.603533724,0.446389701,1.1,73
COBYLA,36:42.1,23980.58608,1,73,0.4920565,0.603538273,0.446389598,1.099999996,73
COBYLA,42:11.7,24310.13679,1,74,0.492055975,0.60353842,0.446388577,1.1,65
COBYLA,47:44.0,24642.41598,1,75,0.492056628,0.603539053,0.446390751,1.1,74
COBYLA,53:14.2,24972.64677,1,76,0.492056526,0.603538659,0.446390168,1.1,73
COBYLA,58:47.7,25306.12168,1,77,0.492056425,0.603538265,0.446389585,1.099998697,73
COBYLA,04:17.4,25635.872,1,78,0.492056797,0.603538089,0.446389394,1.1,73
COBYLA,09:45.1,25963.50337,1,79,0.492056413,0.603537138,0.446389635,1.1,73
COBYLA,15:16.1,26294.57899,1,80,0.492056327,0.603539137,0.446389456,1.1,73
COBYLA,20:48.2,26626.61688,1,81,0.492056445,0.603538469,0.446389724,1.1,73
COBYLA,26:17.1,26955.49478,1,82,0.492056506,0.603538277,0.4463895,1.1,73
COBYLA,31:53.8,27292.2491,1,83,0.492056393,0.603538043,0.446389578,1.1,73
