Algorithm;Timestamp;Elapsed Time;Run;Eval;min-c;max-c;d-c;max-d-stripes;Result;Best Result
GP;2019-03-16 17:33:49.518149;318.540189743042;2;1;0.1;0.9666666666666668;0.2;1.1;65.0;65.0
GP;2019-03-16 17:39:06.641160;635.6632008552551;2;2;0.15;0.6333333333333333;0.15;0.48888888888888893;45.0;65.0
GP;2019-03-16 17:44:18.553973;947.576013803482;2;3;0.2;0.9;0.5;0.3666666666666667;56.00000000000001;65.0
GP;2019-03-16 17:49:47.388587;1276.4106276035309;2;4;0.25;0.5666666666666667;0.25;0.9777777777777779;74.0;74.0
GP;2019-03-16 17:55:01.064611;1590.0866525173187;2;5;0.3;0.8333333333333334;0.3;0.6111111111111112;57.99999999999999;74.0
GP;2019-03-16 18:00:05.012711;1894.0347518920898;2;6;0.35;1.1;0.35;0.24444444444444446;52.0;74.0
GP;2019-03-16 18:05:24.380033;2213.4020743370056;2;7;0.4;0.7666666666666667;0.1;0.8555555555555556;72.0;74.0
GP;2019-03-16 18:10:26.201552;2515.2235927581787;2;8;0.44999999999999996;1.0333333333333334;0.44999999999999996;0.7333333333333334;50.0;74.0
GP;2019-03-16 18:15:02.285723;2791.307764530182;2;9;0.5;0.7;0.4;0.12222222222222223;15.0;74.0
GP;2019-03-16 18:20:27.741000;3116.7630412578583;2;10;0.3306458278953933;0.5654614294564494;0.150447688581343;1.0892700240991826;71.0;74.0
GP;2019-03-16 18:26:05.678724;3454.7007648944855;2;11;0.05527771891217784;0.6419802043952507;0.3408632963099796;0.7243406993334014;64.0;74.0
GP;2019-03-16 18:31:42.560939;3791.5829803943634;2;12;0.15640974598626609;0.6804012836470815;0.475969674193235;0.9844729059774477;82.0;82.0
GP;2019-03-16 18:38:01.092664;4170.114704847336;2;13;0.1689620025028195;0.5038630784468396;0.48697457870843375;0.9999692543386357;94.0;94.0
GP;2019-03-16 18:44:09.587290;4538.609331130981;2;14;0.20667767559934058;0.5002686392284924;0.49223301611213255;1.0542159004216758;87.0;94.0
GP;2019-03-16 18:49:28.848447;4857.870488405228;2;15;0.38422172115521114;0.5309675763231926;0.49172481970683285;0.5978884775748246;51.0;94.0
GP;2019-03-16 18:56:27.250309;5276.272350311279;2;16;0.05275935931526321;0.5061218698802841;0.47876074075604436;0.8622337369393558;98.0;98.0
GP;2019-03-16 19:02:26.676143;5635.698183774948;2;17;0.05467293867151567;0.5411115770591134;0.4844726556241193;1.0896075795275233;83.0;98.0
